TIME (SECONDS),PRESSURE (BARS),5.8 DEGREES,16 DEGREES,40 DEGREES,70 DEGREES,178 DEGREES
2003.3,10.02,-0.3204134366925064,-0.4774951076320939,-0.3579418344519016,-0.2121212121212121,-0.09931719428926133
2011.3,10.07,-0.3002544529262086,-0.4737864077669902,-0.3696369636963696,-0.2018691588785046,-0.11721611721611722
2019.3,10.12,-0.3057644110275689,-0.4692307692307692,-0.3459459459459459,-0.2029520295202952,-0.0984984984984985
2027.3,10.18,-0.3012345679012346,-0.4503816793893129,-0.3574468085106383,-0.1857923497267759,-0.08033077377436504
2035.3,10.23,-0.2867557715674362,-0.4469696969696969,-0.3350785340314136,-0.1725067385444744,-0.08130081300813008
2043.3,10.28,-0.2634730538922156,-0.4436090225563909,-0.3130792996910401,-0.1561668145519077,-0.08685714285714285
2051.3,10.34,-0.2547169811320754,-0.4477611940298507,-0.3242147922998987,-0.1471103327495621,-0.08768971332209106
2059.3,10.39,-0.2462253193960511,-0.4288354898336414,-0.3030907278165503,-0.1279170267934312,-0.07960199004975124
2067.3,10.45,-0.2334096109839817,-0.418348623853211,-0.2983316977428852,-0.1092150170648464,-0.0674279499728113
2075.3,10.5,-0.2164599774520856,-0.4298724954462659,-0.2782608695652174,-0.1079258010118043,-0.05564472980203317
2083.3,10.55,-0.2044444444444444,-0.4259927797833935,-0.2585551330798479,-0.1064891846921797,-0.061052631578947365
2091.3,10.61,-0.1883899233296823,-0.4086021505376344,-0.2694106641721235,-0.0821692686935086,-0.04350077679958571
2099.3,10.66,-0.1984897518878101,-0.3907637655417407,-0.2654377880184332,-0.0681818181818181,-0.07131940906775344
2107.3,10.72,-0.1787234042553191,-0.4021164021164021,-0.2468239564428312,-0.0464743589743589,-0.06416040100250626
2115.3,10.77,-0.1594963273871983,-0.3986013986013986,-0.2180518319928507,-0.0356294536817102,-0.03946719289590528
2123.3,10.83,-0.1530506721820062,-0.375,-0.2112676056338028,-0.0312744331508991,-0.042739193783389993
2131.3,10.88,-0.1386340468909276,-0.3924268502581756,-0.1908065915004336,-0.027027027027027,-0.045889101338432124
2139.3,10.94,-0.1366834170854271,-0.3692307692307692,-0.1914529914529914,-0.0030511060259344,-0.047036688617121354
2147.3,10.99,-0.1189296333002973,-0.3661016949152542,-0.1885521885521885,0.0113036925395629,-0.023148148148148147
2155.3,11.05,-0.1212121212121212,-0.3764705882352941,-0.1759336099585062,0.0022338049143708,-0.038303693570451436
2163.3,11.1,-0.1427193828351012,-0.353923205342237,-0.1864268192968111,0.0213392200147167,-0.03949730700179533
2171.3,11.16,-0.1141769743101807,-0.3642384105960264,-0.1547139403706688,0.0101818181818181,-0.02695536897923111
2179.3,11.21,-0.1014084507042253,-0.354679802955665,-0.1717011128775834,0.0215672178289,-0.04351610095735422
2187.3,11.27,-0.1037037037037037,-0.3588907014681892,-0.1598746081504702,0.0269886363636363,-0.02914702100300043
2195.3,11.33,-0.0767824497257769,-0.3624595469255663,-0.1545595054095827,0.0351123595505618,-0.03209459459459459
2203.3,11.38,-0.1083032490974729,-0.3467094703049759,-0.1432926829268292,0.0340041637751561,-0.05324459234608985
2211.3,11.44,-0.0747996438112199,-0.3508771929824561,-0.1203007518796992,0.0411805078929306,-0.02580909463334699
2219.3,11.49,-0.0738786279683377,-0.3544303797468354,-0.1216617210682492,0.0542740841248303,-0.019378280177634235
2227.3,11.55,-0.0798611111111111,-0.3579277864992151,-0.1171303074670571,0.0590604026845637,-0.04295942720763723
2235.3,11.61,-0.0583190394511149,-0.3489096573208722,-0.1184971098265895,0.0583941605839416,-0.03606428851430812
2243.3,11.66,-0.0643522438611346,-0.3529411764705882,-0.1083392729864576,0.0839895013123359,-0.04482225656877898
2251.3,11.72,-0.0392976588628762,-0.3440860215053763,-0.1041520056298381,0.0805194805194805,-0.039603960396039604
2259.3,11.78,-0.0231213872832369,-0.3292682926829268,-0.1000694927032661,0.0873474630700064,-0.04355989485542621
2267.3,11.83,-0.0506122448979591,-0.3388804841149773,-0.0878517501715854,0.0914866581956797,-0.03256846780162842
2276.3,11.89,-0.0281803542673107,-0.3363363363363363,-0.0784844384303112,0.0929064657878217,-0.04663023679417122
2284.3,11.95,-0.0175159235668789,-0.3338301043219076,-0.0614973262032085,0.101863354037267,-0.045993532159540065
2292.3,12.01,-0.014948859166011,-0.3254437869822485,-0.0422442244224422,0.1130915795943454,-0.06236711552090716
2300.3,12.06,0.0,-0.3176470588235294,-0.0626223091976516,0.1094890510948905,-0.053128276826284515
2308.3,12.12,-0.0015372790161414,-0.3036496350364963,-0.0541237113402061,0.1300421432871764,-0.05931034482758621
2316.3,12.18,0.0151975683890577,-0.3072463768115942,-0.0458598726114649,0.1525625744934445,-0.05442176870748299
2324.3,12.23,0.0315552216378662,-0.316546762589928,-0.0245437382001258,0.1699115044247787,-0.06040268456375839
2332.3,12.29,0.0564635958395245,-0.2918454935622318,-0.0211574362165525,0.1682242990654205,-0.06754966887417219
2340.3,12.35,0.0676470588235294,-0.2670454545454545,0.0024615384615384,0.194331983805668,-0.06276560967636483
2348.3,12.41,0.1018181818181818,-0.2595204513399153,-0.0030413625304136,0.2199312714776632,-0.05935483870967742
2356.3,12.47,0.1035971223021582,-0.2296918767507002,0.0120336943441636,0.2268859897901304,-0.062420382165605096
2364.3,12.52,0.1395017793594306,-0.1949860724233983,0.0142772159428911,0.2337078651685393,-0.06538824269097768
2372.3,12.58,0.1295774647887324,-0.1881051175656984,-0.0076515597410241,0.1602671118530884,-0.08441961514587212
2380.3,12.64,-0.00139470013947,-0.2637362637362637,-0.1071012805587892,-0.0281146637265711,-0.06253832004904966
2388.3,12.7,-0.1987577639751552,-0.4802182810368349,-0.2488479262672811,-0.3320589841616603,-0.07145019679079624
2396.3,12.76,-0.1666666666666666,-0.5427408412483039,-0.2280501710376282,-0.2857142857142857,-0.07416267942583732
2404.3,12.82,0.033130493576741,-0.2695417789757412,-0.0383747178329571,0.0053619302949061,-0.0897814530419374
2412.3,12.87,-0.0803750837240455,-0.4069611780455154,-0.129536571747627,-0.0807651434643995,-0.06886489641085497
2420.3,12.93,-0.0848806366047745,-0.4047936085219707,-0.1592039800995024,-0.1158504476040021,-0.06918420294032862
2428.3,12.99,-0.0814182534471437,-0.3809523809523809,-0.1751505199781061,-0.1315926892950391,-0.03873540301908288
2436.3,13.05,-0.106701366297983,-0.3994743758212877,-0.1344173441734417,-0.1283643892339544,0.006475225225225225
2444.3,13.11,-0.0876288659793814,-0.3555555555555555,-0.1202361782071927,-0.0800410466906105,0.005564830272676683
2452.3,13.17,-0.0766283524904214,-0.4155844155844156,-0.1275917065390749,-0.0996948118006103,0.0013751375137513752
2460.3,13.23,-0.0683111954459203,-0.392258064516129,-0.1284886782517114,-0.1049445005045408,0.0027188689505165853
2468.3,13.29,-0.0727272727272727,-0.3902439024390244,-0.1502347417840375,-0.1200600300150075,-0.005106154259607632
2476.3,13.35,-0.0968944099378882,-0.3877551020408163,-0.1405684754521964,-0.1428571428571428,0.009301089556205155
2484.3,13.41,-0.0935960591133004,-0.3857868020304568,-0.1475409836065573,-0.1574803149606299,0.0005254860746190226
2492.3,13.47,-0.0683760683760683,-0.3833543505674653,-0.1543147208121827,-0.1405563689604685,-0.012993762993762994
2500.3,13.53,-0.1162227602905569,-0.4215809284818068,-0.1609657947686116,-0.1704600484261501,-0.0071979434447300775
2508.3,13.59,-0.0936374549819928,-0.4389027431421446,-0.1675810473815461,-0.1844380403458213,-0.02135774218154081
2516.3,13.65,-0.1261154074955383,-0.4367245657568238,-0.1660899653979238,-0.1906577693040991,-0.022138364779874214
2524.3,13.71,-0.1109799291617473,-0.4143033292231812,-0.1725490196078431,-0.1892147587511826,-0.010701841712294675
2532.3,13.77,-0.131070801638385,-0.4122699386503067,-0.1711229946524064,-0.2102299389957766,-0.007881773399014778
2540.3,13.83,-0.0975609756097561,-0.4292682926829268,-0.1927710843373494,-0.2086632510479739,-0.029246892517669997
2548.3,13.89,-0.0944700460829493,-0.4271844660194174,-0.1912960306073649,-0.2219140083217753,-0.03183791606367583
2556.3,13.95,-0.0982857142857142,-0.4444444444444444,-0.1896633475580844,-0.2496558054153281,-0.030556218667939842
2564.3,14.01,-0.1269841269841269,-0.4417767106842737,-0.188235294117647,-0.2478359908883826,-0.018908059560387616
2572.3,14.07,-0.1238041643218908,-0.4587813620071684,-0.2166199813258637,-0.2605156037991858,-0.028076743097800654
2580.3,14.13,-0.1362367392518146,-0.4565992865636147,-0.207503473830477,-0.2801975752132914,-0.04447533009034051
2588.3,14.19,-0.1286031042128603,-0.4544378698224852,-0.1911764705882352,-0.2711864406779661,-0.025688073394495414
2596.3,14.25,-0.1342872867363786,-0.4517647058823529,-0.2408759124087591,-0.2976085031000886,-0.049977283053157656
2604.3,14.31,-0.1485527034407427,-0.468384074941452,-0.2246376811594203,-0.3167619885613726,-0.043184885290148446
2612.3,14.37,-0.1648590021691974,-0.4475524475524475,-0.2301123595505618,-0.3005679335954565,-0.04989975495656048
2620.3,14.43,-0.163704900376952,-0.482598607888631,-0.2570281124497992,-0.3402777777777778,-0.04150110375275938
2628.3,14.5,-0.1711229946524064,-0.4618937644341801,-0.2835622507753655,-0.3379310344827586,-0.048097944905990384
2636.3,14.56,-0.152947424322889,-0.4781609195402299,-0.2815662120545534,-0.3426124197002141,-0.0658578856152513
2644.3,14.62,-0.160337552742616,-0.5125858123569794,-0.2795980777632154,-0.3744680851063829,-0.0420691135436789
2652.3,14.68,-0.1761006289308176,-0.4920273348519362,-0.2986111111111111,-0.3720930232558139,-0.06465333900467886
2660.3,14.74,-0.1665799062988027,-0.4535147392290249,-0.2827586206896552,-0.3899159663865546,-0.06070826306913996
2668.3,14.8,-0.1821003621314019,-0.4875846501128668,-0.3083511777301927,-0.3941544885177453,-0.06686167989970748
2677.3,14.86,-0.2136620441705187,-0.5207631874298541,-0.3399915002124947,-0.4048112816258813,-0.07281754240794373
2685.3,14.93,-0.1959183673469387,-0.48268156424581,-0.2972972972972973,-0.4089035449299258,-0.07873692843961452
2693.3,14.99,-0.2271805273833671,-0.534521158129176,-0.322282836760386,-0.4131147540983607,-0.0715592600121976
2701.3,15.05,-0.2096774193548387,-0.532150776053215,-0.3603002502085071,-0.4431771894093686,-0.087079217899617
2709.3,15.11,-0.2324649298597194,-0.5121412803532008,-0.3779527559055118,-0.4406642365330093,-0.0671597041774935
2717.3,15.17,-0.2629482071713147,-0.5274725274725275,-0.369180057684384,-0.463954893274265,-0.08245787908820615
2725.3,15.23,-0.2376237623762376,-0.5251641137855579,-0.38001638001638,-0.461353624349219,-0.09123082972866693
2733.3,15.3,-0.2442146725750861,-0.5234460196292258,-0.4169381107491857,-0.4587813620071684,-0.0811232449297972
2741.3,15.36,-0.2584434654919236,-0.5211726384364821,-0.4014569000404694,-0.4562376237623762,-0.0897485493230174
2749.3,15.42,-0.2958637469586375,-0.5535135135135135,-0.4056338028169014,-0.4789287120913745,-0.09514674851333206
2757.3,15.48,-0.2787996127783156,-0.5344827586206896,-0.4353741496598639,-0.4764890282131661,-0.08831366577845451
2765.3,15.55,-0.3235435724602792,-0.5836909871244635,-0.4329486669319538,-0.4740740740740741,-0.09367327667610954
2773.3,15.61,-0.3141762452107279,-0.6160427807486631,-0.4558765334388603,-0.4715005816207832,-0.08995502248875563
2781.3,15.67,-0.3352380952380952,-0.6134185303514377,-0.4535433070866141,-0.4691358024691358,-0.08925251022685013
2789.3,15.73,-0.3260663507109004,-0.6454352441613588,-0.4761158966327329,-0.491362763915547,-0.1033400996493818
2797.3,15.8,-0.3620933521923621,-0.642706131078224,-0.4737047136735489,-0.4644766997708174,-0.08791208791208792
2805.3,15.86,-0.3527204502814259,-0.6406743940990516,-0.4465116279069767,-0.4865070315469403,-0.0989090909090909
2813.3,15.92,-0.3734827264239029,-0.6554621848739496,-0.4689548785190898,-0.4599092284417549,-0.10393359797906893
2821.3,15.98,-0.3864375290292615,-0.702928870292887,-0.4666155026861089,-0.4819277108433735,-0.10605517735578646
2829.3,16.05,-0.4290337494220989,-0.7674661105318039,-0.4887361588392516,-0.4795803671787186,-0.11097279032544904
2837.3,16.11,-0.4491486424298205,-0.7817047817047817,-0.4865070315469403,-0.4774337933606863,-0.11866501854140915
2845.3,16.18,-0.4544205222171323,-0.8621761658031089,-0.4841149773071104,-0.4753063497957668,-0.11783271962125197
2853.3,16.24,-0.495897903372835,-0.9256198347107438,-0.5060240963855421,-0.4968576709796672,-0.11422601427825178
2861.3,16.3,-0.5226860254083484,-0.9382716049382716,-0.5037481259370314,-0.4946632315053367,-0.11343593290679578
2869.3,16.36,-0.5205603253502034,-0.9846153846153848,-0.5253731343283582,-0.4690362770245511,-0.12364760432766615
2877.3,16.43,-0.5470085470085471,-1.112474437627812,-0.5230312035661219,-0.4903319956220358,-0.13920163766632548
2885.3,16.49,-0.5734767025089605,-1.109072375127421,-0.5207100591715976,-0.4883720930232558,-0.14096916299559473
2893.3,16.55,-0.5709188224799286,-1.170731707317073,-0.5186003683241253,-0.4864277958740499,-0.1454300622790776
2901.3,16.62,-0.5686361617059085,-1.232016210739615,-0.516507703595011,-0.4844989185291997,-0.12842809364548494
2909.3,16.68,-0.5946902654867257,-1.358948432760364,-0.5142439737034331,-0.4824120603015075,-0.13023255813953488
2917.3,16.75,-0.5923314235345968,-1.3548387096774193,-0.5121862495452892,-0.4805148373257061,-0.15051988777025913
2925.3,16.81,-0.5899912203687445,-1.350753768844221,-0.5333333333333333,-0.4786324786324786,-0.14435695538057744
2933.3,16.87,-0.5876694359422825,-1.4108216432865732,-0.5083032490974729,-0.4769339957416607,-0.13039934800325997
2941.3,16.94,-0.5856209150326798,-1.4065934065934067,-0.5062927004674578,-0.4524566984800283,-0.13478049570711162
2949.3,17.0,-0.5833333333333334,-1.4037886340977068,-0.504297994269341,-0.4508629799225079,-0.12622766060215745
2957.3,17.06,-0.5813148788927336,-1.463220675944334,-0.502498215560314,-0.4492804492804493,-0.12288
2965.3,17.13,-0.5790607496768634,-1.4588701684836471,-0.5007112375533428,-0.4475524475524475,-0.10941475826972011
2973.3,17.19,-0.5773195876288659,-1.4559841740850643,-0.4989369241672572,-0.4461484837922621,-0.11636363636363636
2981.3,17.26,-0.5750962772785623,-1.4516765285996056,-0.4971751412429379,-0.4223688780826676,-0.09052333804809053
2989.3,17.32,-0.5733788395904437,-1.4488188976377954,-0.4954257565095003,-0.4209068881966078,-0.1075
2997.3,17.39,-0.5714285714285714,-1.507360157016683,-0.4938618028761838,-0.41959972394755,-0.1019266625233064
3005.3,17.45,-0.5694915254237288,-1.504407443682664,-0.4699300699300699,-0.4181568088033012,-0.08897126969416126
3013.3,17.51,-0.5678073510773131,-1.501466275659824,-0.4682926829268293,-0.4168666438121357,-0.09829519275072954
3021.3,17.58,-0.5658947368421052,-1.4970760233918128,-0.4890587009378256,-0.4155844155844156,-0.09286696196731327
3029.3,17.64,-0.5642317380352645,-1.4941634241245136,-0.4875346260387811,-0.4143100511073254,-0.0947896096004861
3037.3,17.71,-0.5625784847216408,-1.49126213592233,-0.4861878453038674,-0.4130434782608695,-0.08700906344410876
3045.3,17.77,-0.5876460767946577,-1.550387596899225,-0.4846815834767642,-0.4119241192411924,-0.09375
3053.3,17.84,-0.5593008739076155,-1.5473887814313343,-0.4833504977686234,-0.4108108108108108,-0.09325960245105365
3061.3,17.9,-0.5842323651452282,-1.5429122468659595,-0.4601163984936665,-0.4095655102728191,-0.10465289133343243
3069.3,17.97,-0.5827814569536424,-1.5399422521655437,-0.4807101399795151,-0.4084648975478669,-0.09701271813073055
3078.3,18.03,-0.5808580858085809,-1.536983669548511,-0.4572984008166043,-0.3858004018754186,-0.10349897089091444
3086.3,18.1,-0.5794238683127572,-1.5340364333652925,-0.4779361846571622,-0.4061456245824983,-0.09594851543074448
3094.3,18.16,-0.5779967159277504,-1.5311004784688995,-0.4766418415707515,-0.4050632911392405,-0.09778812572759023
3102.3,18.23,-0.5765765765765766,-1.528175740210124,-0.4755150287065181,-0.382851445663011,-0.09265962067467787
3110.3,18.29,-0.5751633986928104,-1.5252621544327931,-0.4742337487369484,-0.403183023872679,-0.0691543005330644
3118.3,18.36,-0.5737571312143439,-1.522359657469077,-0.4731182795698925,-0.3809523809523809,-0.06652329749103943
3126.3,18.42,-0.5723577235772358,-1.520912547528517,-0.4505531344284277,-0.4011877268228307,-0.0707459706176009
3134.3,18.49,-0.5711967545638945,-1.5180265654648957,-0.4496487119437939,-0.3793216990451103,-0.07722884724588303
3142.3,18.55,-0.5698097936058276,-1.5757575757575757,-0.4485981308411215,-0.3994743758212877,-0.08137892059903927
3150.3,18.62,-0.5945072697899838,-1.5727788279773156,-0.4475524475524475,-0.3985578498852835,-0.08773903262092239
3158.3,18.69,-0.5933091495364772,-1.571293673276676,-0.4466600199401794,-0.3977755969905135,-0.08733379986004199
3166.3,18.75,-0.5921158487530169,-1.5683317624882187,-0.445771144278607,-0.3968668407310705,-0.09361939258846476
3174.3,18.82,-0.5909273384183059,-1.6271186440677967,-0.4237007613373055,-0.3752442996742671,-0.09761508596783139
3182.3,18.88,-0.5897435897435898,-1.6240601503759398,-0.4228609184010571,-0.3745123537061118,-0.1060187741579238
3190.3,18.95,-0.5885645741703319,-1.6225352112676057,-0.4220243982855259,-0.3530175210902012,-0.10333928816820118
3198.3,19.01,-0.587624750499002,-1.619493908153702,-0.4213298222514812,-0.3524457402008422,-0.10945409768778219
3206.3,19.08,-0.5866879234754883,-1.6179775280898876,-0.4204993429697766,-0.3258971871968962,-0.11551559733006403
3214.3,19.15,-0.5855210819411297,-1.6149532710280374,-0.4198097736962938,-0.3202065848934796,-0.11499864388391647
3222.3,19.21,-0.5845909451945989,-1.6134453781512603,-0.4191224623444662,-0.3145343216242346,-0.11882257628949501
3230.3,19.28,-0.5836637589214909,-1.611940298507463,-0.4184373978424321,-0.3037323037323037,-0.12044629654523457
3238.3,19.35,-0.5827395091053048,-1.6104380242311276,-0.4177545691906005,-0.2929649855444908,-0.11994645247657296
3246.3,19.41,-0.5818181818181818,-1.6074418604651164,-0.4170739654610622,-0.2924951892238615,-0.11090375899760065
3254.3,19.48,-0.5811290959336755,-1.6059479553903346,-0.4165310771233322,-0.2920268972142171,-0.1083089992036103
3262.3,19.55,-0.5802128498226251,-1.6044568245125348,-0.4159896002599935,-0.2814198912695874,-0.09729015201586252
3270.3,19.61,-0.5792994883903975,-1.6029684601113172,-0.4153147306943543,-0.280970625798212,-0.09268035808320169
3278.3,19.68,-0.5786163522012578,-1.601482854494903,-0.4147764095917045,-0.2807017543859649,-0.09231576186729609
3286.3,19.74,-0.5779348252846486,-1.6,-0.4142394822006472,-0.2802547770700637,-0.09193000783494384
3294.3,19.81,-0.5772549019607843,-1.5985198889916743,-0.4137039431157078,-0.2798982188295165,-0.08949011446409989
3302.3,19.88,-0.5765765765765766,-1.5970425138632165,-0.4133031966419115,-0.2796313949793454,-0.0891422648354496
3310.3,19.95,-0.5758998435054773,-1.5955678670360112,-0.4127700741696227,-0.2741986670898128,-0.09085043231384694
3318.3,20.01,-0.5752246971473232,-1.5940959409594095,-0.4123711340206185,-0.268864933417882,-0.09255688391824142
3326.3,20.08,-0.5747754783287778,-1.592626728110599,-0.4119729642742195,-0.2685243825205826,-0.0942381562099872
3334.3,20.15,-0.5741029641185648,-1.592626728110599,-0.4115755627009646,-0.268269534957292,-0.1
3342.3,20.22,-0.573655494933749,-1.591160220994475,-0.4111789270799871,-0.2680151706700379,-0.10166476045240819
3350.3,20.28,-0.573208722741433,-1.5896964121435142,-0.410783055198973,-0.2677612882854436,-0.10126582278481013
3358.3,20.35,-0.5725398677557371,-1.588235294117647,-0.4103879448541199,-0.2625433890817292,-0.10089544709294992
3366.3,20.42,-0.5720948309366498,-1.588235294117647,-0.4101249599487344,-0.2673392181588903,-0.10453574569669556
3374.3,20.48,-0.5718725718725719,-1.5867768595041325,-0.4098623118796029,-0.2671707624448645,-0.100150225338007
3382.3,20.55,-0.5714285714285714,-1.5867768595041325,-0.4094689699296225,-0.2670025188916876,-0.10177101521576452
3390.3,20.62,-0.5709852598913887,-1.5853211009174313,-0.4093380236648545,-0.2668344870988043,-0.10339256865912763
3398.3,20.69,-0.5707638619620008,-1.5853211009174313,-0.4499840204538191,-0.4226415094339623,-0.09706574223102638
3406.3,20.76,-0.5703215807826424,-1.5838680109990837,-0.4496965825614819,-0.4223758642363293,-0.09671848013816926
3414.3,20.83,-0.5701006971340047,-1.5838680109990837,-0.4494095116501755,-0.4221105527638191,-0.09637369391518132
3422.3,20.89,-0.5698799845141309,-1.5824175824175823,-0.4492661135928525,-0.421978021978022,-0.096031357177854
3430.3,20.96,-0.5696594427244582,-1.5824175824175823,-0.4489795918367347,-0.4217132099152808,-0.09373855730501647
3438.3,21.03,-0.5694390715667311,-1.5824175824175823,-0.448836467963022,-0.4215809284818068,-0.09925799781048535
3446.3,21.1,-0.5692188708430008,-1.5824175824175823,-0.4486934353091141,-0.4214487300094073,-0.09889710338140831
3454.3,21.17,-99999.0,-99999.0,-0.4485504937878305,-0.4213166144200627,-0.0966183574879227
