    14,    10,   1748.25,     656,     284,    5440,    1640,    1200,     310          
    15,     1,   1814.25,     552,     263,    4992,    1432,    1056,     246          
    15,    10,   1868.25,     768,     616,    6144,    2096,    1608,     410          
    16,     1,   1934.25,     776,     712,    6400,    2328,    1816,     447          
    16,    10,   1988.25,     864,     768,    6720,    2568,    1976,     487          
    17,     1,   2054.25,     664,     497,    5760,    2008,    1592,     383          
    17,    10,   2108.25,     664,     274,    5696,    2056,    1464,     358          
    18,     1,   2174.25,     624,     369,    5440,    2032,    1488,     370          
    18,    10,   2228.25,     688,     506,    5824,    2344,    1688,     428          
    19,     1,   2294.25,     608,     418,    5440,    2184,    1632,     393          
    19,    10,   2348.25,     616,     728,    5696,    2256,    1912,     430          
    20,     1,   2414.25,     680,     888,    6400,    2616,    2296,     503          
    20,    10,   2468.25,     544,     840,    5632,    2016,    2136,     420          
    21,     1,   2534.25,     370,     856,    5504,    1640,    2200,     322          
    21,    10,   2588.25,     211,     696,    3936,    1352,    1872,     196          
    22,     1,   2654.25,     107,     744,    2808,    1128,    1880,     112          
    22,    10,   2708.25,      62,     592,    2200,     952,    1592,      61          
    23,     1,   2774.25,      43,     438,    1432,     696,    1192,      38          
    23,    10,   2828.25,      11,     270,    1080,     453,     776,       6          
    24,     1,   2894.25,      11,     122,     640,     313,     451,       0          
    24,    10,   2948.25,       9,      39,     528,     248,     325,      -7          
    25,     1,   3014.25,       7,    -111,     376,     119,      73,      -7          
    25,    10,   3068.25,      10,    -238,     274,      86,     -59,     -14          
    26,     1,   3134.25,      19,    -379,     242,      99,    -182,      -7          
    26,    10,   3188.25,      32,    -536,     179,      49,    -327,     -19          
    27,     1,   3254.25,      39,    -768,     133,      25,    -528,     -14          
    27,    10,   3308.25,      54,   -1000,      97,      27,    -712,     -18          
    28,     1,   3374.25,      75,   -1320,      39,      11,    -984,     -21          
    28,    10,   3428.25,      85,   -1624,      51,      -5,   -1216,     -25          
    29,     1,   3494.25,     107,   -2072,      70,      -9,   -1568,     -29          
