   6.17  228.21
  10.17  177.83
  14.17  150.01
  18.17  129.96
  22.17  130.7 
  26.17  131.56
  30.17  132.42
  34.17  133.28
  38.17  133.9 
  42.17  134.76
  46.17  135.5 
  50.17  136.25
  54.17  137.11
  58.17  137.98
  62.17  138.72
  70.17  140.2 
  74.17  141.07
  78.17  141.81
  82.17  142.56
  86.17  143.43
  90.17  144.17
  94.17  144.91
  98.17  145.78
 102.17  146.53
 106.17  147.28
 110.17  148.02
 114.17  148.77
 118.17  149.51
 122.17  150.14
 126.17  150.88
 134.17  152.38
 138.17  153.13
 142.17  153.75
 146.17  154.5 
 150.17  155.13
 154.17  155.87
 158.17  156.5 
 162.17  157.12
 166.17  157.88
 170.17  158.5 
 174.17  159.25
 178.17  160.  
 182.17  160.63
 186.17  161.38
 190.17  162.01
 198.17  163.26
 202.17  164.01
 206.17  164.64
 210.17  165.27
 214.17  165.9 
 218.17  166.52
 222.17  167.15
 226.17  167.78
 230.17  168.41
 234.17  169.16
 238.17  169.79
 242.17  170.42
 246.17  171.05
 250.17  171.68
 254.17  172.31
 262.17  173.7 
 266.17  174.33
 270.17  174.96
 274.17  175.46
 278.17  176.1 
 282.17  176.73
 286.17  177.23
 290.17  177.86
 294.17  178.5 
 298.17  179.  
 302.17  179.63
 306.17  180.27
 310.17  180.9 
 314.17  181.53
 318.17  182.04
 326.17  183.18
 330.17  183.81
 334.17  184.32
 338.17  184.83
 342.17  185.46
 346.17  185.97
 350.17  186.48
 354.17  187.11
 358.17  187.62
 362.17  188.13
 366.17  188.64
 370.17  189.02
 374.17  189.53
 378.17  190.04
 382.17  190.55
 390.17  191.56
 394.17  192.07
 398.17  192.58
 402.17  193.09
 406.17  193.6 
 410.17  194.11
 414.17  194.62
 418.17  195.26
 422.17  195.77
 426.17  196.28
 430.17  196.91
 434.17  197.42
 438.17  197.93
 442.17  198.44
 446.17  199.08
 454.17  200.1 
 458.17  200.61
 462.17  201.13
 466.17  201.64
 470.17  202.15
 474.17  202.66
 478.17  203.17
 482.17  203.68
 486.17  204.19
 490.17  204.7 
 494.17  205.22
 498.17  205.73
 502.17  206.37
 506.17  206.88
 510.17  207.26
 518.17  208.29
 522.17  208.93
 526.17  209.31
 530.17  209.82
 534.17  210.34
 538.17  210.85
 542.17  211.23
 546.17  211.75
 550.17  212.39
 554.17  212.77
 558.17  213.29
 562.17  213.8 
 566.17  214.18
 570.17  214.7 
 574.17  215.21
 582.17  216.11
 586.17  216.62
 590.17  217.14
 594.17  217.52
 598.17  218.04
 602.17  218.55
 606.17  218.94
 610.17  219.45
 614.17  219.97
 618.17  220.35
 622.17  220.87
 626.17  221.25
 630.17  221.77
 634.17  222.28
 638.17  222.67
 646.17  223.57
 650.17  224.08
 654.17  224.6 
 658.17  224.98
 662.17  225.37
 666.17  225.88
 670.17  226.4 
 674.17  226.79
 678.17  227.3 
 682.17  227.69
 686.17  228.2 
 690.17  228.59
 694.17  229.1 
 698.17  229.49
 702.17  229.88
 710.17  230.78
 714.17  231.29
 718.17  231.68
 722.17  232.07
 726.17  232.58
 730.17  232.97
 734.17  233.49
 738.17  233.87
 742.17  234.26
 746.17  234.77
 750.17  235.16
 754.17  235.55
 758.17  236.06
 762.17  236.45
 766.17  236.97
 774.17  237.74
 778.17  238.13
 782.17  238.52
 786.17  239.03
 790.17  239.42
 794.17  239.81
 798.17  240.19
 802.17  240.71
 806.17  241.1 
 810.17  241.48
 814.17  241.87
 818.17  242.39
 822.17  242.77
 826.17  243.16
 830.17  243.55
 838.17  244.32
 842.17  244.71
 846.17  245.23
 850.17  245.62
 854.17  246.01
 858.17  246.39
 862.17  246.78
 866.17  247.17
 870.17  247.56
 874.17  247.95
 878.17  248.33
 882.17  248.72
 886.17  249.11
 890.17  249.5 
 894.17  249.88
 902.17  250.66
 906.17  251.05
 910.17  251.56
 914.17  251.95
 918.17  252.21
 922.17  252.73
 926.17  252.98
 930.17  253.5 
 934.17  253.89
 938.17  254.15
 942.17  254.66
 946.17  254.92
 950.17  255.31
 954.17  255.7 
 958.17  256.09
 966.17  256.86
 970.17  257.25
 974.17  257.64
 978.17  258.03
 982.17  258.41
 986.17  258.8 
 990.17  259.19
 994.17  259.58
 998.17  259.97
1002.17  260.36
1006.17  260.74
1010.17  261.  
1014.17  261.39
1018.17  261.78
1022.17  262.17
1030.17  262.94
1034.17  263.33
1038.17  263.59
1042.17  263.98
1046.17  264.37
1050.17  264.76
1054.17  265.14
1058.17  265.53
1062.17  265.79
1066.17  266.18
1070.17  266.57
1074.17  266.96
1078.17  267.34
1082.17  267.73
1086.17  267.99
1094.17  268.77
1098.17  269.16
1102.17  269.55
1106.17  269.81
1110.17  270.2 
1114.17  270.58
1118.17  270.84
1122.17  271.36
1126.17  271.62
1130.17  272.01
1134.17  272.27
1138.17  272.66
1142.17  273.05
1146.17  273.31
1150.17  273.7 
1158.17  274.48
1162.17  274.74
1166.17  275.13
1170.17  275.53
1174.17  275.79
1178.17  276.18
1182.17  276.57
1186.17  276.83
1190.17  277.22
1194.17  277.48
1198.17  277.88
1202.17  278.27
1206.17  278.53
1210.17  278.92
1214.17  279.31
1222.17  279.96
1226.17  280.22
1230.17  280.61
1234.17  281.01
1238.17  281.27
1242.17  281.66
1246.17  282.05
1250.17  282.31
1254.17  282.7 
1258.17  283.09
1262.17  283.35
1266.17  283.62
1270.17  284.01
1274.17  284.4 
1278.17  284.66
1286.17  285.31
1290.17  285.7 
1294.17  285.97
1298.17  286.36
1302.17  286.75
1306.17  287.01
1310.17  287.4 
1314.17  287.66
1318.17  287.93
1322.17  288.32
1326.17  288.71
1330.17  288.97
1334.17  289.23
1338.17  289.63
1342.17  290.02
1350.17  290.67
1354.17  290.93
1358.17  291.33
1362.17  291.59
1366.17  291.98
1370.17  292.24
1374.17  292.63
1378.17  292.9 
1382.17  293.29
1386.17  293.55
1390.17  293.94
1394.17  294.2 
1398.17  294.47
1402.17  294.86
1406.17  295.25
1414.17  295.77
1418.17  296.17
1422.17  296.43
1426.17  296.69
1430.17  297.08
1434.17  297.34
1438.17  297.6 
1442.17  298.  
1446.17  298.26
1450.17  298.52
1454.17  298.91
1458.17  299.17
1462.17  299.57
1466.17  299.83
1470.17  300.22
1478.17  300.74
1482.17  301.14
1486.17  301.4 
1490.17  301.66
1494.17  302.05
1498.17  302.32
1502.17  302.71
1506.17  302.97
1510.17  303.23
1514.17  303.63
1518.17  303.89
1522.17  304.28
1526.17  304.54
1530.17  304.81
1534.17  305.07
1542.17  305.72
1546.17  305.99
1550.17  306.38
1554.17  306.64
1558.17  306.9 
1562.17  307.17
1566.17  307.56
1570.17  307.82
1574.17  308.08
1578.17  308.48
1582.17  308.74
1586.17  309.  
1590.17  309.26
1594.17  309.53
1598.17  309.92
1606.17  310.58
1610.17  310.84
1614.17  311.1 
1618.17  311.36
1622.17  311.76
1626.17  312.02
1630.17  312.28
1634.17  312.54
1638.17  312.94
1642.17  313.2 
1646.17  313.46
1650.17  313.72
1654.17  314.12
1658.17  314.38
1662.17  314.64
1670.17  315.3 
1674.17  315.56
1678.17  315.82
1682.17  316.08
1686.17  316.34
1690.17  316.74
1694.17  317.  
1698.17  317.26
1702.17  317.53
1706.17  317.79
1710.17  318.18
1714.17  318.45
1718.17  318.71
1722.17  319.1 
1726.17  319.37
1734.17  319.89
1738.17  320.16
1742.17  320.42
1746.17  320.68
1750.17  321.08
1754.17  321.34
1758.17  321.61
1762.17  321.87
1766.17  322.13
1770.17  322.53
1774.17  322.79
1778.17  323.05
1782.17  323.32
1786.17  323.58
1790.17  323.98
1798.17  324.5 
1802.17  324.77
1806.17  325.03
1810.17  325.29
1814.17  325.55
1818.17  325.95
1822.17  326.08
1826.17  326.34
1830.17  326.74
1834.17  327.  
1838.17  327.27
1842.17  327.53
1846.17  327.79
1850.17  328.06
1854.17  328.32
1862.17  328.98
1866.17  329.24
1870.17  329.5 
1874.17  329.77
1878.17  330.03
1882.17  330.3 
1886.17  330.56
1890.17  330.96
1894.17  331.22
1898.17  331.48
1902.17  331.61
1906.17  332.01
1910.17  332.27
1914.17  332.54
1918.17  332.8 
1926.17  333.33
1930.17  333.59
1934.17  333.86
1938.17  334.12
1942.17  334.38
