 0    4
 1  207
 2   95
 3    3
 4    0
 5   48
 6  203
 7  156
 8   16
 9  250
10  143
11  185
12  188
13  132
14   74
15    3
16  206
17   87
18  196
19  223
20  196
21  250
22  144
23  124
24    3
25  197
26  217
27  190
28  101
29  218
30  191
31   53
32  219
33  190
34   59
35  144
36  190
37  251
38  158
39  186
40  187
41  174
42  156
43  212
44  178
45   64
46    8
47    2
48  128
49   16
50  173
