1316.2 287.39
1320.2 287.74
1324.2 288.1 
1328.2 288.34
1332.2 288.7 
1336.2 289.17
1340.2 289.41
1348.2 290.13
1352.2 290.36
1356.2 290.72
1360.2 291.08
1364.2 291.32
1368.2 291.67
1372.2 292.03
1376.2 292.39
1380.2 292.75
1384.2 292.99
1388.2 293.34
1392.2 293.7 
1396.2 293.94
1400.2 294.3 
1404.2 294.65
1412.2 295.25
1416.2 295.61
1420.2 295.84
1424.2 296.2 
1428.2 296.56
1432.2 296.8 
1436.2 297.15
1440.2 297.39
1444.2 297.75
1448.2 297.99
1452.2 298.47
1456.2 298.7 
1460.2 298.94
1464.2 299.3 
1468.2 299.66
1476.2 300.25
1480.2 300.61
1484.2 300.85
1488.2 301.21
1492.2 301.44
1496.2 301.8 
1500.2 302.04
1504.2 302.4 
1508.2 302.76
1512.2 303.  
1516.2 303.35
1520.2 303.59
1524.2 303.95
1528.2 304.19
1532.2 304.55
1540.2 305.14
1544.2 305.5 
1548.2 305.74
1552.2 306.1 
1556.2 306.34
1560.2 306.58
1564.2 306.93
1568.2 307.29
1572.2 307.53
1576.2 307.77
1580.2 308.13
1584.2 308.37
1588.2 308.72
1592.2 309.08
1596.2 309.32
1604.2 310.04
1608.2 310.28
1612.2 310.51
1616.2 310.87
1620.2 311.11
1624.2 311.47
1628.2 311.71
1632.2 312.07
1636.2 312.31
1640.2 312.54
1644.2 312.9 
1648.2 313.14
1652.2 313.5 
1656.2 313.86
1660.2 314.1 
1668.2 314.69
1672.2 314.93
1676.2 315.29
1680.2 315.53
1684.2 315.89
1688.2 316.13
1692.2 316.37
1696.2 316.72
1700.2 316.96
1704.2 317.32
1708.2 317.56
1712.2 317.92
1716.2 318.16
1720.2 318.4 
1724.2 318.76
1732.2 319.36
1736.2 319.6 
1740.2 319.96
1744.2 320.2 
1748.2 320.43
1752.2 320.67
1756.2 321.03
1760.2 321.27
1764.2 321.63
1768.2 321.87
1772.2 322.23
1776.2 322.47
1780.2 322.83
1784.2 323.07
1788.2 323.31
1796.2 323.91
1800.2 324.27
1804.2 324.39
1808.2 324.63
1812.2 324.99
1816.2 325.23
1820.2 325.47
1824.2 325.83
1828.2 326.07
1832.2 326.43
1836.2 326.67
1840.2 327.03
1844.2 327.27
1848.2 327.51
1852.2 327.75
1860.2 328.35
1864.2 328.59
1868.2 328.95
1872.2 329.19
1876.2 329.43
1880.2 329.79
1884.2 330.03
1888.2 330.27
1892.2 330.5 
1896.2 330.87
1900.2 331.11
1904.2 331.35
1908.2 331.59
1912.2 331.83
1916.2 332.19
1924.2 332.67
1928.2 333.03
1932.2 333.27
1936.2 333.51
1940.2 333.75
1944.2 334.11
1948.2 334.35
1952.2 334.59
1956.2 334.83
1960.2 335.19
1964.2 335.43
1968.2 335.79
1972.2 336.03
1976.2 336.27
1980.2 336.51
1988.2 337.12
1992.2 337.36
1996.2 337.6 
2000.2 337.84
2004.2 338.2 
2008.2 338.32
2012.2 338.68
2016.2 338.92
2020.2 339.28
2024.2 339.52
2028.2 339.76
2032.2 340.  
2036.2 340.24
2040.2 340.49
2044.2 340.73
2052.2 341.33
2056.2 341.57
2060.2 341.93
2064.2 342.17
2068.2 342.41
2072.2 342.66
2076.2 342.9 
2080.2 343.14
2084.2 343.38
2088.2 343.62
2092.2 343.98
2096.2 344.22
2100.2 344.46
2104.2 344.71
2108.2 344.95
2116.2 345.55
2120.2 345.67
2124.2 346.03
2128.2 346.27
2132.2 346.51
2136.2 346.75
2140.2 347.  
2144.2 347.24
2148.2 347.48
2152.2 347.84
2156.2 347.96
2160.2 348.32
2164.2 348.56
2168.2 348.8 
2172.2 349.17
2180.2 349.65
2184.2 349.89
2188.2 350.13
2192.2 350.38
2196.2 350.62
2200.2 350.86
2204.2 351.1 
2208.2 351.46
2212.2 351.71
2216.2 351.95
2220.2 352.19
2224.2 352.43
2228.2 352.67
2232.2 352.92
2236.2 353.16
2244.2 353.76
2248.2 354.01
2252.2 354.25
2256.2 354.49
2260.2 354.73
2264.2 354.97
2268.2 355.34
2272.2 355.46
2276.2 355.82
2280.2 355.94
2284.2 356.31
2288.2 356.55
2292.2 356.79
2296.2 357.03
2300.2 357.28
2308.2 357.76
2312.2 358.  
2316.2 358.25
2320.2 358.49
2324.2 358.85
2328.2 359.09
2332.2 359.34
2336.2 359.46
2340.2 359.82
2344.2 359.94
2348.2 360.31
2352.2 360.55
2356.2 360.79
2360.2 361.03
2364.2 361.28
2372.2 361.76
2376.2 362.01
2380.2 362.37
2384.2 362.61
2388.2 362.86
2392.2 362.98
2396.2 363.22
2400.2 363.58
2404.2 363.83
2408.2 364.07
2412.2 364.31
2416.2 364.56
2420.2 364.8 
2424.2 364.92
2428.2 365.28
2436.2 365.89
2440.2 366.01
2444.2 366.38
2448.2 366.62
2452.2 366.87
2456.2 367.11
2460.2 367.35
2464.2 367.47
2468.2 367.72
2472.2 368.08
2476.2 368.45
2480.2 368.57
2484.2 368.81
2488.2 369.05
2492.2 369.3 
2500.2 369.79
2504.2 370.15
2508.2 370.27
2512.2 370.52
2516.2 370.76
2520.2 371.  
2524.2 371.37
2528.2 371.61
2532.2 371.86
2536.2 372.1 
2540.2 372.22
2544.2 372.47
2548.2 372.71
2552.2 372.95
2556.2 373.2 
2564.2 373.69
2568.2 373.93
2572.2 374.17
2576.2 374.42
2580.2 374.66
2584.2 374.9 
2588.2 375.15
2592.2 375.51
2596.2 375.64
2600.2 375.88
2604.2 376.12
2608.2 376.37
2612.2 376.61
2616.2 376.86
2620.2 377.1 
2628.2 377.59
2632.2 377.83
2636.2 378.08
2640.2 378.32
2644.2 378.44
2648.2 378.69
2652.2 378.93
2656.2 379.17
2660.2 379.42
2664.2 379.79
2668.2 379.91
2672.2 380.15
2676.2 380.4 
2680.2 380.64
2684.2 380.88
2692.2 381.37
2696.2 381.62
2700.2 381.74
2704.2 381.99
2708.2 382.23
2712.2 382.47
2716.2 382.72
2720.2 382.96
2724.2 383.21
2728.2 383.45
2732.2 383.7 
2736.2 383.82
2740.2 384.07
2744.2 384.31
2748.2 384.56
2756.2 385.05
2760.2 385.17
2764.2 385.41
2768.2 385.66
2772.2 385.9 
2776.2 386.15
2780.2 386.39
2784.2 386.51
2788.2 386.88
2792.2 387.13
2796.2 387.25
2800.2 387.49
2804.2 387.62
2808.2 387.99
2812.2 388.23
2820.2 388.48
2824.2 388.84
2828.2 389.09
2832.2 389.21
2836.2 389.46
2840.2 389.7 
2844.2 389.95
2848.2 390.19
2852.2 390.44
2856.2 390.56
2860.2 390.93
2864.2 391.18
2868.2 391.3 
2872.2 391.54
2876.2 391.67
2884.2 392.28
2888.2 392.53
2892.2 392.65
2896.2 392.9 
2900.2 393.14
2904.2 393.27
2908.2 393.51
2912.2 393.88
2916.2 394.01
2920.2 394.25
2924.2 394.37
2928.2 394.62
2932.2 394.99
2936.2 395.11
2940.2 395.36
2948.2 395.85
2952.2 395.98
2956.2 396.22
2960.2 396.47
2964.2 396.72
2968.2 396.84
2972.2 397.09
2976.2 397.33
2980.2 397.46
