1824.07 1840.07 0.25880  0.95205 0.51877
1840.07 1856.07 0.17201  0.86527 0.56197
1856.07 1872.07 0.21523  0.86515 0.51853
1872.07 1888.07 0.21515  0.90839 0.51844
1888.07 1904.07 0.21508  0.90832 0.56170
1904.07 1920.07 0.17170  0.95160 0.51832
1920.07 1936.07 0.21500  0.95157 0.56162
1936.07 1952.07 0.25831  0.99488 0.56161
1952.07 1968.07 0.25832  0.82158 0.56162
1968.07 1984.07 0.25835  0.86494 0.56165
1984.07 2000.07 0.21507  0.86499 0.51837
2000.07 2016.07 0.25847  0.99505 0.51844
2016.07 2032.07 0.25855  0.99514 0.56185
2032.07 2048.07 0.21533  0.95193 0.56196
2048.07 2064.07 0.12880  0.90873 0.56209
2064.07 2080.07 0.25893  0.90888 0.56224
2080.07 2096.07 0.21577  0.86573 0.56241
2096.07 2112.07 0.25928  0.90925 0.56260
2112.07 2128.07 0.21615  0.95280 0.56281
2128.07 2144.07 0.25971  0.95303 0.51970
2144.07 2160.07 0.21661  0.90995 0.56328
2160.07 2176.07 0.21687  0.95356 0.52021
2176.07 2192.07 0.21715  0.95385 0.56383
2192.07 2208.07 0.21744  0.95417 0.52080
2208.07 2224.07 0.21775  0.95450 0.52112
2224.07 2240.07 0.26142  0.95485 0.52146
2240.07 2256.07 0.26177  0.91188 0.52181
2256.07 2272.07 0.26214  0.99894 0.56553
2272.07 2288.07 0.21918  0.95601 0.60927
2288.07 2304.07 0.26292  0.95643 0.56633
2304.07 2320.07 0.22000  0.91353 0.56676
2320.07 2336.07 0.26377  0.95733 0.56721
2336.07 2352.07 0.17753  0.91446 0.56767
2352.07 2368.07 0.22134  0.91495 0.56814
2368.07 2384.07 0.22182  0.95881 0.52528
2384.07 2400.07 0.30902  0.95933 0.56915
2400.07 2416.07 0.17947  0.91652 0.48296
2416.07 2432.07 0.22335  0.87371 0.52685
2432.07 2448.07 0.22389  0.91764 0.52740
2448.07 2464.07 0.26780  0.96159 0.61469
2464.07 2480.07 0.22501  0.96219 0.57192
2480.07 2496.07 0.26896  0.91944 0.57251
2496.07 2512.07 0.31292  0.87670 0.57312
2512.07 2528.07 0.14008  0.92071 0.53038
2528.07 2544.07 0.22742  0.96474 0.53101
2544.07 2560.07 0.18469  0.92203 0.53166
2560.07 2576.07 0.18534  0.96609 0.53232
2576.07 2592.07 0.27273  0.96679 0.57637
2592.07 2608.07 0.31678  0.96750 0.57706
2608.07 2624.07 0.23071  0.96821 0.53437
2624.07 2640.07 0.23140  0.96895 0.53507
2640.07 2656.07 0.23211  0.92630 0.57918
2656.07 2672.07 0.27620  0.92705 0.57991
2672.07 2688.07 0.23355  0.97120 0.53725
2688.07 2704.07 0.27766  1.01540 0.58140
2704.07 2720.07 0.23502  0.92936 0.58215
2720.07 2736.07 0.23578  0.97355 0.53952
2736.07 2752.07 0.23654  0.93095 0.54030
2752.07 2768.07 0.23731  1.01860 0.58448
2768.07 2784.07 0.28147  0.97598 0.58528
2784.07 2800.07 0.28226  0.97681 0.54266
2800.07 2816.07 0.28305  0.93422 0.58688
2816.07 2832.07 0.19712  0.89164 0.58770
2832.07 2848.07 0.24129  0.93590 0.58852
2848.07 2864.07 0.15546  0.93675 0.54593
2864.07 2880.07 0.32970  0.98104 0.59018
2880.07 2896.07 0.28714  0.98191 0.59102
2896.07 2912.07 0.20126  0.98278 0.59186
2912.07 2928.07 0.24544  0.94021 0.59271
2928.07 2944.07 0.28966  0.94109 0.59357
2944.07 2960.07 0.20382  0.89852 0.59442
2960.07 2976.07 0.24801  0.98631 0.59529
2976.07 2992.07 0.24887  0.98720 0.59615
2992.07 3008.07 0.29309  0.90118 0.55358
3008.07 3024.07 0.20731  1.07590 0.59789
3024.07 3040.07 0.25148  1.51150 0.55532
3040.07 3056.07 0.25236  1.16470 0.55620
3056.07 3072.07 0.29658  0.99169 0.60052
3072.07 3088.07 0.29746  0.90565 0.60140
3088.07 3104.07 0.25501  0.99350 0.60228
3104.07 3120.07 0.25590  0.90745 0.55971
3120.07 3136.07 0.25679  0.99532 0.60404
3136.07 3152.07 0.30099  0.95273 0.56147
3152.07 3168.07 0.25857  0.91015 0.56234
3168.07 3184.07 0.25946  0.99803 0.56322
3184.07 3200.07 0.30364  1.04240 0.60756
3200.07 3216.07 0.26125  0.99983 0.60844
3216.07 3232.07 0.17597  0.91372 0.56585
3232.07 3248.07 0.26303  0.95812 0.61019
3248.07 3264.07 0.26392  0.91550 0.61105
3264.07 3280.07 0.22168  0.91638 0.56845
3280.07 3296.07 0.26569  1.04780 0.61278
3296.07 3312.07 0.18059  1.00520 0.52672
3312.07 3328.07 0.18151  0.87548 0.57103
3328.07 3344.07 0.22526  0.91986 0.57187
3344.07 3360.07 0.09966  0.92072 0.57272
3360.07 3376.07 0.18425  1.00860 0.53010
3376.07 3392.07 0.10169  0.92241 0.57439
3392.07 3408.07 0.14382  0.92325 0.57521
3408.07 3424.07 0.14475  0.92408 0.57603
3424.07 3440.07 0.14569  0.92490 0.57684
3440.07 3456.07 0.18873  0.92572 0.57764
3456.07 3472.07 0.10670  0.88298 0.53498
3472.07 3488.07 0.23308  0.97086 0.57922
