 142.203   52 33
 144.203 1088 11
 144.234  212 32
 144.265  105  7
 146.172  996 13
 146.203   52 33
 148.203 1094 11
 148.234  216 32
 150.172 1001 13
 150.203   53 33
 152.203 1100 11
 152.234  220 32
 152.265  109  6
 154.172 1007 13
 154.234  222 32
 154.5    244 43
 156.203 1106 11
 156.234  224 32
 158.172 1012 13
 158.203   54 33
 160.203 1111 11
 160.234  228 32
 160.265  112  8
 162.172 1017 13
 162.203   55 33
 164.203 1117 11
 164.234  232 32
 166.172 1023 13
 166.203   55 33
 168.203 1122 11
 168.234  236 32
 168.265  113  9
 170.172 1028 13
 170.203   55 33
 172.203 1129 11
 172.234  240 32
 174.172 1034 13
 174.203   56 33
 176.203 1135 11
 176.234  245 32
 176.265  100 34
 178.172 1040 13
 178.203   56 33
 180.203 1141 11
 180.234  248 32
 182.172 1045 13
 182.203   57 33
 184.203 1147 11
 184.234  252 32
 184.265  125 10
 186.172 1051 13
 186.203   57 33
 188.203 1153 11
 188.234  257 32
 190.172 1056 13
 190.203   58 33
 192.203 3016 12
 192.234  260 36
 192.265  124 26
 194.172 3669 14
 194.203   58 33
 196.203 1165 11
 196.234  265 32
 198.172 1066 13
 198.203   58 33
 198.5     94 41
 200.203 1170 11
 200.234  269 32
 200.265 2049 21
 202.172 1072 13
 202.203   59 33
 202.5    224 42
 204.203 1176 11
 204.234  273 32
 206.172 1077 13
 206.203   59 33
 208.203 1182 11
 208.234  278 32
 208.265   98  7
 210.172 1082 13
 210.203   59 33
 212.203 1188 11
 212.234  282 32
 214.172 1087 13
 214.203   59 33
 216.203 1193 11
 216.234  286 32
 216.265  103  6
 218.172 1092 13
 218.203   60 33
 218.5    255 43
 220.203 1199 11
 220.234  290 32
 222.172 1097 13
 222.203   61 33
 224.203 1204 11
 224.234  295 32
 224.265  107  8
 226.172 1102 13
 226.203   61 33
 228.203 1210 11
 228.234  299 32
 230.172 1107 13
 230.203   61 33
 232.203 1216 11
 232.234  303 32
 232.265  107  9
 234.172 1113 13
 234.203   62 33
 236.203 1221 11
 236.234  307 32
 238.172 1118 13
 238.203   62 33
 240.203 1227 11
 240.234  312 32
 240.265   87 34
 242.172 1123 13
 242.203   63 33
 244.203 1232 11
 244.234  316 32
 246.172 1128 13
 246.203   63 33
 248.203 1238 11
 248.234  320 32
 248.265  123 10
 250.172 1133 13
 250.203   63 33
 252.203 1244 11
 252.234  324 32
 254.172 1138 13
 254.203   64 33
 256.203 3017 12
 256.234  261 36
 256.265  124 26
 258.172 3669 14
 258.203   64 33
 260.203 1256 11
 260.234  333 32
 262.172 1149 13
 262.203   64 33
 262.5     99 41
 264.203 1261 11
 264.234  338 32
 264.265 2050 19
 266.172 1154 13
 266.203   65 33
 266.5    239 42
 268.203 1267 11
 268.234  342 32
 270.172 1159 13
 270.203   65 33
 272.203 1272 11
 272.234  346 32
 272.265   91  7
 274.172 1163 13
 274.203   65 33
 276.203 1277 11
 276.234  350 32
 278.172 1168 13
 278.203   65 33
 280.203 1282 11
 280.234  354 32
 280.265   96  6
 282.172 1173 13
 282.203   66 33
 282.5    255 43
 284.203 1288 11
 284.234  359 32
 286.172 1177 13
 286.203   66 33
 288.203 1293 11
 288.234  362 32
 288.265  100  8
 290.172 1182 13
 290.203   67 33
 292.203 1297 11
 292.234  366 32
 294.172 1187 13
 294.203   67 33
 296.203 1303 11
 296.234  371 32
 296.265  100  9
 298.172 1191 13
 298.203   68 33
 300.203 1307 11
 300.234  375 32
 302.172 1196 13
 302.203   68 33
 304.203 1312 11
 304.234  380 32
 304.265   75 34
 306.172 1201 13
 306.203   69 33
 308.203 1318 11
 308.234  384 32
 310.172 1206 13
 310.203   69 33
 312.203 1323 11
 312.234  388 32
 312.265  120 10
 314.172 1211 13
 314.203   69 33
 316.203 1328 11
 316.234  392 32
 318.172 1215 13
 318.234  394 32
 320.203 3017 12
 320.234  618 36
 320.265  125 26
 322.172 3669 14
 322.203   70 33
 324.203 1338 11
 324.234  401 32
 326.172 1224 13
 326.203   70 33
 326.5    104 41
 328.203 1342 11
 328.234  405 32
 328.265   48 18
 330.172 1228 13
 330.203   70 33
 330.5    251 42
 332.203 1348 11
 332.234  409 32
 334.172 1232 13
 334.203   71 33
 336.203 1352 11
 336.234  414 32
 336.265   85  7
 338.172 1236 13
 338.203   71 33
 340.203 1357 11
 340.234  418 32
 342.172 1241 13
 342.203   71 33
 344.203 1362 11
 344.234  422 32
 344.265   89  6
 346.172 1245 13
 346.203   71 33
 346.5    255 43
 348.203 1367 11
 348.234  426 32
 350.172 1249 13
 350.203   72 33
 352.203 1372 11
 352.234  430 32
 352.265   94  8
 354.172 1254 13
 354.203   73 33
 356.203 1376 11
 356.234  434 32
 358.172 1258 13
 358.203   73 33
 360.203 1380 11
 360.234  438 32
 360.265   94  9
 362.172 1262 13
 362.203   74 33
 364.203 1385 11
 364.234  443 32
 366.172 1266 13
 366.203   74 33
 368.203 1389 11
 368.234  447 32
 368.265   64 34
 370.172 1269 13
 370.203   74 33
 372.203 1394 11
 372.234  451 32
 374.172 1273 13
 374.203   75 33
 376.203 1397 11
 376.234  455 32
 376.265  115 10
 378.172 1277 13
 378.203   75 33
 380.203 1402 11
 380.234  459 32
 382.172 1281 13
 382.203   75 33
 384.203 3016 12
 384.234  260 36
 384.265  124 26
 386.172 3668 14
 386.203   76 33
 388.203 1411 11
 388.234  467 32
 390.172 1289 13
 390.203   76 33
 390.5    108 41
 392.203 1415 11
 392.234  471 32
 392.265   48 20
 394.172 1294 13
 394.203   77 33
 394.5    255 42
 396.203 1420 11
 396.234  475 32
 398.172 1298 13
 398.203   77 33
 400.203 1424 11
 400.234  479 32
 400.265   81  7
 402.172 1302 13
 402.203   77 33
 404.203 1429 11
 404.234  483 32
 406.172 1306 13
 406.203   78 33
 408.203 1433 11
 408.234  487 32
 408.265   83  6
 410.172 1310 13
 410.203   77 33
 410.5    255 43
 412.203 1438 11
 412.234  491 32
 414.172 1314 13
 414.203   78 33
 416.203 1442 11
 416.234  496 32
 416.265   88  8
 418.172 1319 13
 418.203   79 33
 420.203 1447 11
 420.234  499 32
 422.172 1323 13
 422.203   79 33
 424.203 1453 11
 424.234  503 32
 424.265   88  9
 426.172 1327 13
 426.203   80 33
 428.203 1457 11
 428.234  507 32
 430.172 1332 13
 430.203   80 33
 432.203 1461 11
 432.234  511 32
 432.265   56 34
 434.172 1336 13
 434.203   81 33
 436.203 1466 11
 436.234  515 32
 438.172 1340 13
 438.203   81 33
 440.203 1471 11
 440.234  519 32
 440.265  110 10
 442.172 1344 13
 442.203   81 33
 444.203 1475 11
 444.234  522 32
 446.172 1349 13
 446.203   82 33
 448.203 3016 12
 448.234  260 36
 448.265  125 26
 450.172 3669 14
 450.203   82 33
 452.203 1484 11
 452.234  530 32
 454.172 1357 13
 454.203   83 33
 454.5    112 41
 456.203 1488 11
 456.234  534 32
 456.265 2049 21
 458.172 1361 13
 458.203   83 33
 458.5    255 42
 460.203 1493 11
 460.234  538 32
 462.172 1365 13
 462.203   84 33
 464.203 1498 11
 464.234  543 32
 464.265   76  7
 466.172 1369 13
 466.203   84 33
 468.203 1502 11
 468.234  547 32
 470.172 1373 13
 470.203   85 33
 472.203 1507 11
 472.234  550 32
 472.265   78  6
 474.172 1377 13
 474.203   85 33
 474.5    255 43
 476.203 1511 11
 476.234  554 32
 478.172 1381 13
 478.203   86 33
 480.203 1515 11
 480.234  558 32
 480.265   82  8
 482.172 1385 13
 482.203   86 33
 484.203 1520 11
 484.234  561 32
 486.172 1389 13
 486.203   87 33
 488.203 1524 11
 488.234  565 32
 488.265   82  9
 490.172 1393 13
 490.203   87 33
 492.203 1529 11
 492.234  569 32
 494.172 1397 13
 494.203   88 33
 496.203 1533 11
 496.234  572 32
 496.265   49 34
 498.172 1401 13
 498.203   88 33
 500.203 1538 11
 500.234  576 32
 502.172 1406 13
 502.203   89 33
 504.203 1542 11
 504.234  580 32
 504.265  105 10
 506.172 1410 13
 506.203   89 33
 508.203 1546 11
 508.234  584 32
 510.172 1413 13
 510.203   89 33
 512.203 3017 12
 512.234  259 36
 512.265  125 26
 514.172 3669 14
 514.203   90 33
 516.203 1554 11
 516.234  591 32
 518.172 1421 13
 518.203   90 33
 518.5    116 41
 520.203 1559 11
 520.234  595 32
 520.265 2050 19
 522.172 1426 13
 522.203   91 33
 522.5    255 42
 524.203 1563 11
 524.234  599 32
 526.172 1429 13
 526.203   92 33
 528.203 1567 11
 528.234  602 32
 528.265   72  7
 530.172 1433 13
 530.203   92 33
 532.203 1572 11
 532.234  606 32
 534.172 1437 13
 534.203   92 33
 536.203 1576 11
 536.234  609 32
 536.265   73  6
 538.172 1441 13
 538.203   93 33
 538.5    255 43
 540.203 1580 11
 540.234  613 32
 542.172 1444 13
 542.203   93 33
 544.203 1584 11
 544.234  617 32
 544.265   77  8
 546.172 1448 13
 546.203   94 33
 548.203 1589 11
 548.234  620 32
 550.172 1453 13
 550.203   94 33
 552.203 1592 11
 552.234  624 32
 552.265   77  9
 554.172 1456 13
 554.203   95 33
 556.203 1597 11
 556.234  628 32
 558.172 1460 13
 558.203   96 33
 560.203 1601 11
 560.234  632 32
 560.265   45 34
 562.172 1464 13
 562.203   96 33
 564.203 1605 11
 564.234  635 32
 566.172 1467 13
 566.203   96 33
 568.203 1609 11
 568.234  639 32
 568.265  100 10
 570.172 1471 13
 570.203   96 33
 572.203 1613 11
 572.234  642 32
 574.172 1475 13
 574.203   98 33
 576.203 3017 12
 576.234  259 36
 576.265  125 26
 578.172 3669 14
 578.203   97 33
 580.203 1621 11
 580.234  650 32
 582.172 1482 13
 582.203   98 33
 582.5    120 41
 584.203 1626 11
 584.234  653 32
 584.265   49 18
 586.172 1485 13
 586.203   98 33
 586.5    255 42
 588.203 1628 11
 588.234  657 32
 590.172 1489 13
 590.203   98 33
 592.203 1633 11
 592.234  660 32
 592.265   69  7
 594.172 1492 13
 594.203   99 33
 596.203 1637 11
 596.234  664 32
 598.172 1496 13
 598.203  100 33
 600.203 1641 11
 600.234  667 32
 600.265   69  6
 602.172 1500 13
 602.203  100 33
 602.5    255 43
 604.203 1645 11
 604.234  671 32
 606.172 1503 13
 606.203  100 33
 608.203 1649 11
 608.234  675 32
 608.265   73  8
 610.172 1507 13
 610.203  101 33
 612.203 1653 11
 612.234  678 32
 614.172 1511 13
 614.203  101 33
 616.203 1657 11
 616.234  682 32
 616.265   73  9
 618.172 1514 13
 618.203  102 33
 620.203 1660 11
 620.234  686 32
 622.172 1518 13
 622.203  102 33
 624.203 1665 11
 624.234  689 32
 624.265   42 34
 626.172 1521 13
 626.203  103 33
 628.203 1669 11
 628.234  693 32
 630.172 1525 13
 630.203  103 33
 632.203 1673 11
 632.234  697 32
 632.265   95 10
 634.172 1529 13
 634.203  104 33
 636.203 1677 11
 636.234  701 32
 638.172 1532 13
 638.203  104 33
 640.203 3017 12
 640.234  258 36
 640.265  125 26
 642.172 3669 14
 642.203  105 33
 644.203 1684 11
 644.234  708 32
 646.172 1539 13
 646.203  105 33
 646.5    124 41
 648.203 1689 11
 648.234  711 32
 648.265   48 20
 650.172 1544 13
 650.203  106 33
 650.5    255 42
 652.203 1692 11
 652.234  715 32
 654.172 1548 13
 654.203  106 33
 656.203 1697 11
 656.234  719 32
 656.265   67  7
 658.172 1551 13
 658.203  107 33
 660.203 1700 11
 660.234  723 32
 662.172 1554 13
 662.203  107 33
 664.203 1704 11
 664.234  726 32
 664.265   66  6
 666.172 1558 13
 666.203  107 33
 666.5    255 43
 668.203 1708 11
 668.234  730 32
 670.172 1562 13
 670.203  108 33
 672.203 1712 11
 672.234  734 32
 672.265   70  8
 674.172 1565 13
 674.203  109 33
 676.203 1716 11
 676.234  737 32
 678.172 1569 13
 678.203  109 33
 680.203 1720 11
 680.234  741 32
 680.265   70  9
 682.172 1572 13
 682.203  109 33
 684.203 1723 11
 684.234  744 32
 686.172 1576 13
 686.203  110 33
 688.203 1728 11
 688.234  748 32
 688.265   41 34
 690.172 1579 13
 690.203  111 33
 692.203 1732 11
 692.234  752 32
 694.172 1583 13
 694.203  111 33
 696.203 1735 11
 696.234  756 32
 696.265   91 10
 698.172 1586 13
 698.203  112 33
 700.203 1739 11
 700.234  760 32
 702.172 1589 13
 702.203  112 33
 704.203 3017 12
 704.234  258 36
 704.265  125 26
 706.172 3670 14
 706.203  113 33
 708.203 1746 11
 708.234  767 32
 710.172 1596 13
 710.203  114 33
 710.5    128 41
 712.203 1750 11
 712.234  771 32
 712.265 2049 21
 714.172 1600 13
 714.203  114 33
 714.5    255 42
 716.203 1754 11
 716.234  774 32
 718.172 1603 13
 718.203  114 33
 720.203 1757 11
 720.234  778 32
 720.265   65  7
 722.172 1606 13
 722.203  115 33
 724.203 1762 11
 724.234  782 32
 726.172 1610 13
 726.203  116 33
 728.203 1765 11
 728.234  786 32
 728.265   64  6
 730.172 1613 13
 730.203  116 33
 730.5    255 43
 732.203 1768 11
 732.234  790 32
 734.172 1617 13
 734.203  117 33
 736.203 1772 11
 736.234  794 32
 736.265   67  8
 738.172 1620 13
 738.203  118 33
 740.203 1776 11
 740.234  797 32
 742.172 1623 13
 742.203  118 33
 744.203 1780 11
 744.234  801 32
 744.265   67  9
 746.172 1627 13
 746.203  119 33
 748.203 1783 11
 748.234  805 32
 750.172 1630 13
 750.203  119 33
 752.203 1787 11
 752.234  809 32
 752.265   41 34
 754.172 1633 13
 754.203  120 33
 756.203 1790 11
 756.234  813 32
 758.172 1637 13
 758.203  120 33
 760.203 1794 11
 760.234  816 32
 760.265   88 10
 762.172 1640 13
 762.203  121 33
 764.203 1798 11
 764.234  820 32
 766.172 1644 13
 766.203  121 33
 768.203 3017 12
 770.172 3670 14
 770.203  122 33
 772.203 1805 11
 772.234  828 32
 774.172 1650 13
 774.203  123 33
 774.5    132 41
 776.203 1809 11
 776.234  832 32
 776.265 2049 19
 778.172 1653 13
 778.203  123 33
 778.5    255 42
 780.203 1813 11
 780.234  836 32
 782.172 1656 13
 782.203  124 33
 784.203 1816 11
 784.234  839 32
 784.265   64  7
 786.172 1660 13
 786.203  124 33
 788.203 1820 11
 788.234  844 32
 790.172 1663 13
 790.203  125 33
 792.203 1822 11
 792.234  848 32
 792.265   63  6
 794.172 1666 13
 794.203  126 33
 794.5    255 43
 796.203 1826 11
 796.234  852 32
 798.172 1669 13
 798.203  126 33
 800.203 1830 11
 800.234  855 32
 800.265   66  8
 802.172 1673 13
 802.203  127 33
 804.203 1833 11
 804.234  860 32
 806.172 1676 13
 806.203  128 33
 808.203 1837 11
 808.234  863 32
 808.265   66  9
 810.172 1679 13
 810.203  128 33
 812.203 1840 11
 812.234  867 32
 814.172 1682 13
 814.203  129 33
 816.203 1844 11
 816.234  871 32
 816.265   43 34
 818.172 1686 13
 818.203  129 33
 820.203 1847 11
 820.234  875 32
 822.172 1689 13
 822.203  130 33
 824.203 1851 11
 824.234  879 32
 824.265   86 10
 826.172 1692 13
 826.203  130 33
 828.203 1854 11
 828.234  883 32
 830.172 1695 13
 830.203  131 33
 832.203 3017 12
 832.234  258 36
 832.265  125 26
 834.172 3670 14
 834.203  132 33
 836.203 1862 11
 836.234  892 32
 838.172 1701 13
 838.203  133 33
 838.5    136 41
 840.203 1865 11
 840.234  896 32
 840.265   49 18
 842.172 1704 13
 842.203  133 33
 842.5    255 42
 844.203 1867 11
 844.234  900 32
 846.172 1708 13
 846.203  134 33
 848.203 1871 11
 848.234  904 32
 848.265   64  7
 850.172 1711 13
 850.203  135 33
 852.203 1875 11
 852.234  908 32
 854.172 1714 13
 854.203  135 33
 856.203 1878 11
 856.234  912 32
 856.265   62  6
 858.172 1717 13
 858.203  136 33
 858.5    255 43
 860.203 1881 11
 860.234  916 32
 862.172 1720 13
 862.203  137 33
 864.203 1885 11
 864.234  920 32
 864.265   65  8
 866.172 1723 13
 866.203  137 33
 868.203 1888 11
 868.234  924 32
 870.172 1726 13
 870.203  138 33
 872.203 1892 11
 872.234  928 32
 872.265   66  9
 874.172 1729 13
 874.203  138 33
 876.203 1895 11
 876.234  933 32
 878.172 1732 13
 878.203  139 33
 880.203 1899 11
 880.234  937 32
 880.265   46 34
 882.172 1735 13
 882.203  140 33
 884.203 1901 11
 884.234  941 32
 886.172 1738 13
 886.203  140 33
 888.203 1905 11
 888.234  945 32
 888.265   84 10
 890.172 1741 13
 890.203  141 33
 892.203 1908 11
 892.234  950 32
 894.172 1744 13
 894.203  142 33
 896.203 3017 12
 896.234  255 36
 896.265  126 26
 898.172 3670 14
 898.203  143 33
 900.203 1914 11
 900.234  958 32
 902.172 1750 13
 902.203  143 33
 902.5    139 41
 904.203 1918 11
 904.234  962 32
 904.265   48 20
 906.172 1753 13
 906.203  144 33
 906.5    255 42
 908.203 1921 11
 908.234  967 32
 910.172 1757 13
 910.203  145 33
 912.203 1925 11
 912.234  971 32
 912.265   65  7
 914.172 1760 13
 914.203  146 33
 916.203 1928 11
 916.234  976 32
 918.172 1762 13
 918.203  146 33
 920.203 1931 11
 920.234  980 32
 920.265   63  6
 922.172 1766 13
 922.203  147 33
 922.5    255 43
 924.203 1935 11
 924.234  984 32
 926.172 1768 13
 926.203  148 33
 928.203 1938 11
 928.234  989 32
 928.265   66  8
 930.172 1772 13
 930.203  148 33
 932.203 1942 11
 932.234  993 32
 934.172 1775 13
 934.203  149 33
 936.203 1945 11
 936.234  997 32
 936.265   66  9
 938.172 1777 13
 938.203  150 33
 940.203 1948 11
 940.234 1001 32
 942.172 1781 13
 942.203  151 33
 944.203 1951 11
 944.234 1006 32
 944.265   50 34
 946.172 1783 13
 946.203  151 33
 948.203 1954 11
 948.234 1010 32
 950.172 1786 13
 950.203  152 33
 952.203 1958 11
 952.234 1015 32
 952.265   84 10
 954.172 1789 13
 954.203  153 33
 956.203 1961 11
 956.234 1019 32
 958.172 1792 13
 958.203  154 33
 960.203 3017 12
 960.234  242 36
 960.265  125 26
 962.172 3670 14
 962.203  154 33
 964.203 1967 11
 964.203  155 33
 966.172 1798 13
 966.203  155 33
 966.5    143 41
 968.203 1971 11
 968.203  155 33
 968.265 2049 21
 970.172 1801 13
 970.203  156 33
 970.5    255 42
 972.203 1974 11
 972.203  156 33
 974.172 1804 13
 974.203  157 33
 976.203 1977 11
 976.203  157 33
 976.265   67  7
 978.172 1807 13
 978.203  157 33
 980.203 1980 11
 980.203  158 33
 982.172 1810 13
 982.203  158 33
 984.203 1984 11
 984.203  158 33
 984.265   64  6
 986.172 1813 13
 986.203  159 33
 986.5    255 43
 988.203 1987 11
 988.203  159 33
 990.172 1816 13
 990.203  160 33
 992.203 1990 11
 992.203  160 33
 992.265   67  8
 994.172 1819 13
 994.203  160 33
 996.203 1993 11
 996.203  161 33
 998.172 1822 13
 998.203  161 33
1000.203 1996 11
1000.203  161 33
1000.265   67  9
1002.172 1825 13
1002.203  162 33
1004.203 2000 11
1004.203  162 33
1006.172 1828 13
1006.203  163 33
1008.203 2003 11
1008.203  163 33
1008.265   57 35
1010.172 1830 13
1010.203  163 33
1012.203 2005 11
1012.203  163 33
1014.172 1833 13
1014.203  164 33
1016.203 2009 11
1016.203  164 33
1016.265   84 10
1018.172 1836 13
1018.203  165 33
1020.203 2012 11
1020.203  165 33
1022.172 1839 13
1022.203  165 33
1024.203 3017 12
1024.203  257 37
1024.265  126 26
1026.172 3670 14
1026.203  166 33
1028.203 2019 11
1028.203  166 33
1030.172 1845 13
1030.203  167 33
1030.5    146 41
1032.203 2021 11
1032.203  167 33
1032.265 2049 19
1034.172 1848 13
1034.203  168 33
1034.5    255 42
1036.203 2025 11
1036.203  168 33
1038.172 1850 13
1038.203  169 33
1040.203 2027 11
1040.203  169 33
1040.265   69  7
1042.172 1853 13
1042.203  169 33
1044.203 2031 11
1044.203  169 33
1046.172 1856 13
1046.203  170 33
1048.203 2034 11
1048.203  170 33
1048.265   65  6
1050.172 1859 13
1050.203  171 33
1050.5    248 43
1052.203 2037 11
1052.203  171 33
1054.172 1862 13
1054.203  171 33
1056.203 2041 11
1056.203  172 33
1056.265   68  8
1058.172 1865 13
1058.203  172 33
1060.203 2043 11
1060.203  173 33
1062.172 1867 13
1062.203  173 33
1064.203 2047 11
1064.203  173 33
1064.265   69  9
1066.172 1870 13
1066.203  174 33
1068.203 2050 11
1068.203  174 33
1070.172 1873 13
1070.203  175 33
1072.203 2053 11
1072.203  175 33
1072.265   60 35
1074.172 1876 13
1074.203  176 33
1076.203 2056 11
1076.203  176 33
1078.172 1879 13
1078.203  176 33
1080.203 2059 11
1080.203  177 33
1080.265   85 10
1082.172 1882 13
1082.203  177 33
1084.203 2062 11
1084.203  177 33
1086.172 1884 13
1086.203  178 33
1088.203 3017 12
1088.203  257 37
1088.265  125 26
1090.172 3670 14
1090.203  178 33
1092.203 2068 11
1092.203  179 33
1094.172 1890 13
1094.203  179 33
1094.5    150 41
1096.203 2071 11
1096.203  179 33
1096.265   49 18
1098.172 1892 13
1098.203  180 33
1098.5    255 42
1100.203 2074 11
1100.203  180 33
1102.172 1895 13
1102.203  180 33
1104.203 2077 11
1104.203  181 33
1104.265   72  7
1106.172 1897 13
1106.203  181 33
1108.203 2080 11
1108.203  181 33
1110.172 1900 13
1110.203  182 33
1112.203 2083 11
1112.203  182 33
1112.265   67  6
1114.172 1903 13
1114.203  182 33
1114.5    240 43
1116.203 2086 11
1116.203  183 33
1118.172 1905 13
1118.203  183 33
1120.203 2089 11
1120.203  184 33
1120.265   71  8
1122.172 1909 13
1122.203  184 33
1124.203 2092 11
1124.203  184 33
1126.172 1911 13
1126.203  185 33
1128.203 2095 11
1128.203  185 33
1128.265   71  9
1130.172 1914 13
1130.203  186 33
1132.203 2098 11
1132.203  186 33
1134.172 1916 13
1134.203  187 33
1136.203 2101 11
1136.203  187 33
1136.265   64 35
1138.172 1919 13
1138.203  187 33
1140.203 2105 11
1140.203  187 33
1142.172 1922 13
1142.203  188 33
1144.203 2108 11
1144.203  188 33
1144.265   86 10
1146.172 1924 13
1146.203  189 33
1148.203 2111 11
1148.203  189 33
1150.172 1927 13
1150.203  190 33
1152.203 3017 12
1152.203  256 37
1152.265  125 26
1154.172 3669 14
1154.203  190 33
1156.203 2116 11
1156.203  190 33
1158.172 1933 13
1158.203  191 33
1158.5    153 41
1160.203 2119 11
1160.203  191 33
1160.265   48 20
1162.172 1936 13
1162.203  192 33
1162.5    255 42
1164.203 2122 11
1164.203  192 33
1166.172 1939 13
1166.203  192 33
1168.203 2125 11
1168.203  193 33
1168.265   76  7
1170.172 1942 13
1170.203  193 33
1172.203 2128 11
1172.203  194 33
1174.172 1944 13
1174.203  194 33
1176.203 2131 11
1176.203  194 33
1176.265   70  6
1178.172 1947 13
1178.203  195 33
1178.5    232 43
1180.203 2134 11
1180.203  195 33
1182.172 1950 13
1182.203  196 33
1184.203 2137 11
1184.203  196 33
1184.265   74  8
1186.172 1952 13
1186.203  197 33
1188.203 2140 11
1188.203  196 33
1190.172 1955 13
1190.203  197 33
1192.203 2142 11
1192.203  197 33
1192.265   74  9
1194.172 1957 13
1194.203  198 33
1196.203 2145 11
1196.203  198 33
1198.172 1960 13
1198.203  198 33
1200.203 2148 11
1200.203  198 33
1200.265   69 35
1202.172 1963 13
1202.203  199 33
1204.203 2151 11
1204.203  199 33
1206.172 1965 13
1206.203  200 33
1208.203 2154 11
1208.203  200 33
1208.265   88 10
1210.172 1968 13
1210.203  200 33
1212.203 2157 11
1212.203  201 33
1214.172 1971 13
1214.203  201 33
1216.203 3016 12
1216.203  257 37
1216.265  125 26
1218.172 3670 14
1218.203  202 33
1220.203 2163 11
1220.203  202 33
1222.172 1976 13
1222.203  203 33
1222.5    156 41
1224.203 2165 11
1224.203  203 33
1224.265 2049 21
1226.172 1978 13
1226.203  204 33
1226.5    255 42
1228.203 2169 11
1228.203  204 33
1230.172 1981 13
1230.203  204 33
1232.203 2171 11
1232.203  204 33
1232.265   80  7
1234.172 1984 13
1234.203  205 33
1236.203 2174 11
1236.203  205 33
1238.172 1986 13
1238.203  206 33
1240.203 2177 11
1240.203  206 33
1240.265   74  6
1242.172 1989 13
1242.203  206 33
1242.5    223 43
1244.203 2180 11
1244.203  207 33
1246.172 1992 13
1246.203  207 33
1248.203 2183 11
1248.203  207 33
1248.265   77  8
1250.172 1994 13
1250.203  208 33
1252.203 2186 11
1252.203  209 33
1254.172 1997 13
1254.203  209 33
1256.203 2188 11
1256.203  209 33
1256.265   77  9
1258.172 2000 13
1258.203  209 33
1260.203 2191 11
1260.203  210 33
1262.172 2002 13
1262.203  210 33
1264.203 2194 11
1264.203  211 33
1264.265   74 35
1266.172 2004 13
1266.203  211 33
1268.203 2197 11
1268.203  211 33
1270.172 2007 13
1270.203  212 33
1272.203 2200 11
1272.203  212 33
