   1,    5,  156.75,    5.517,   -2.938,    0.217,    2.465,   -2.198,    0.000         
   1,    6,  162.75,    5.240,   -2.919,    0.327,    2.351,   -2.250,    0.000         
   1,    7,  168.75,    5.088,   -2.624,    0.262,    2.287,   -2.220,    0.000         
   1,    8,  174.75,    4.965,   -2.666,    0.293,    2.373,   -2.264,    0.000         
   1,   10,  188.25,    4.908,   -2.822,    0.143,    2.085,   -2.207,    0.000         
   1,   11,  192.75,    4.963,   -2.545,    0.181,    2.043,   -2.215,    0.000         
   1,   12,  198.75,    4.915,   -2.663,    0.405,    2.128,   -2.217,    0.000         
   1,   13,  204.75,    4.622,   -2.737,    0.226,    2.120,   -2.138,    0.000         
   1,   14,  210.75,    4.907,   -2.716,    0.337,    2.554,   -2.052,    0.000         
   1,   15,  216.75,    5.029,   -2.589,    0.369,    2.141,   -2.049,    0.000         
   1,   16,  222.75,    4.935,   -2.704,    0.212,    1.839,   -2.230,    0.000         
   1,   17,  228.75,    4.198,   -2.527,    0.331,    1.890,   -2.041,    0.000         
   1,   18,  234.75,    4.377,   -2.621,    0.327,    1.878,   -2.037,    0.000         
   2,    1,  254.25,    4.088,   -2.403,    0.320,    1.693,   -1.791,    0.000         
   2,    2,  258.75,    3.952,   -2.365,    0.277,    1.790,   -1.970,    0.000         
   2,    3,  264.75,    4.126,   -2.409,    0.301,    1.715,   -1.875,    0.000         
   2,    4,  270.75,    3.912,   -2.236,    0.121,    1.686,   -1.808,    0.000         
   2,    5,  276.75,    4.025,   -2.097,    0.486,    1.714,   -1.208,    0.000         
   2,    6,  282.75,    4.280,   -2.321,    0.023,    1.716,   -1.815,    0.000         
   2,    7,  288.75,    3.683,   -2.225,    0.299,    1.638,   -1.772,    0.000         
   2,    8,  294.75,    3.823,   -2.142,    0.419,    1.667,   -1.712,    0.000         
   2,   10,  308.25,    3.811,   -2.283,    0.691,    1.710,   -1.781,    0.000         
   2,   11,  312.75,    3.657,   -2.145,    0.361,    2.853,   -1.638,    0.000         
   2,   12,  318.75,    3.657,   -2.157,    0.527,    1.604,   -1.672,    0.000         
   2,   13,  324.75,    3.652,   -2.042,    0.515,    1.502,   -1.589,    0.000         
   2,   14,  330.75,    3.501,   -1.980,    0.510,    1.552,   -1.586,    0.000         
   2,   15,  336.75,    3.502,   -2.107,    0.553,    1.520,   -1.559,    0.000         
   2,   16,  342.75,    3.391,   -2.002,    0.627,    1.516,   -1.509,    0.000         
   2,   17,  348.75,    3.413,   -2.014,    0.677,    1.470,   -1.481,    0.000         
   2,   18,  354.75,    3.339,   -1.905,    0.670,    1.506,   -1.425,    0.000         
   3,    1,  374.25,    3.041,   -1.890,    0.781,    1.474,   -1.355,    0.000         
   3,    2,  378.75,    3.121,   -1.754,    0.737,    1.409,   -1.379,    0.000         
   3,    3,  384.75,    3.092,   -1.811,    0.742,    1.372,   -1.298,    0.000         
   3,    4,  390.75,    3.135,   -1.835,    0.733,    1.399,   -1.293,    0.000         
   3,    5,  396.75,    3.062,   -1.760,    0.636,    1.335,   -1.261,    0.000         
   3,    6,  402.75,    3.031,   -1.794,    0.724,    1.355,   -1.270,    0.000         
   3,    7,  408.75,    2.954,   -1.761,    0.714,    1.320,   -1.210,    0.000         
   3,    8,  414.75,    2.917,   -1.753,    0.689,    1.421,   -1.218,    0.000         
   3,   10,  428.25,    2.859,   -1.636,    0.691,    1.334,   -1.161,    0.000         
   3,   11,  432.75,    2.888,   -1.686,    0.735,    1.327,   -1.169,    0.000         
   3,   12,  438.75,    2.844,   -1.641,    0.655,    1.275,   -1.143,    0.000         
   3,   13,  444.75,    2.805,   -1.640,    0.690,    1.287,   -1.126,    0.000         
   3,   14,  450.75,    2.760,   -1.616,    0.727,    1.274,   -1.082,    0.000         
   3,   15,  456.75,    2.736,   -1.632,    0.739,    1.273,   -1.102,    0.000         
   3,   16,  462.75,    2.745,   -1.604,    0.733,    1.230,   -1.048,    0.000         
   3,   17,  468.75,    2.707,   -1.558,    0.702,    1.229,   -1.039,    0.000         
   3,   18,  474.75,    2.623,   -1.556,    0.746,    1.205,   -1.005,    0.000         
   4,    1,  494.25,    2.495,   -1.498,    0.752,    1.179,   -0.985,    0.000         
   4,    2,  498.75,    2.536,   -1.466,    0.742,    1.171,   -0.952,    0.000         
