2211.20  0.0 -92.376 33.185  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2273.76  0.0 -94.440 32.810  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2337.28  0.0 -96.512 32.429  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2399.44  0.0 -98.515 32.020  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2464.20  0.0 -100.58 31.614  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2525.32  0.0 -102.49 31.181  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2594.13  0.0 -104.63 30.775  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2659.24  0.0 -106.62 30.336  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2726.12  0.0 -108.63 29.902  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2796.84  0.0 -110.73 29.470  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2866.87  0.0 -112.78 29.031  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
2938.12  0.0 -114.83 28.576  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3010.60  0.0 -116.88 28.122  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3085.00  0.0 -118.96 27.662  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3158.66  0.0 -120.98 27.189  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3233.64  0.0 -123.00 26.709  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3311.53  0.0 -125.06 26.232  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3389.30  0.0 -127.08 25.738  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
3469.43  0.0 -129.13 25.245  0.0  0.0  0.0  6.41   0.0   0.0  0.0  0.0  
