1.666  13.  259926.976  229347.332  206412.598  214057.509  244637.154  244637.154  221702.421  236992.243
1.666  21.   45869.466   40135.783   36313.328   38224.555   43958.239   43958.239   38224.555   42047.011
1.666  22.    1134.791     403.150     134.383     238.903     955.614     836.162     328.492     537.533
1.666  31.       0.437       0.000       0.087       0.350      -1.000      -1.000      -1.000      -1.000
1.561  11.  581013.240  489274.307  382245.553  412825.197  550433.596  550433.596  443404.841  473984.485
1.561  12.   61159.288   42047.011   22934.733   27712.803   57336.833   55425.605   32490.872   38224.555
1.561  13.  229347.332  206412.598  183477.865  191122.776  221702.421  221702.421  191122.776  198767.687
1.561  21.   49691.922   45869.466   36313.328   40135.783   47780.694   47780.694   42047.011   43958.239
1.561  22.    1493.147     806.299     298.629     433.013    1254.243    1134.791     507.670     656.985
1.561  31.       2.800       0.525       1.662       0.700      -1.000      -1.000      -1.000      -1.000
1.458  11.  550433.596  489274.307  366955.731  412825.197  519853.952  489274.307  397535.375  428115.019
1.458  12.   55425.605   40135.783   21023.505   26757.189   53514.377   43958.239   23890.347   28668.416
1.458  13.  198767.687  183477.865  160543.132  168188.043  198767.687  183477.865  160543.132  168188.043
1.458  21.   51603.150   47780.694   40135.783   42047.011   51603.150   49691.922   40135.783   43958.239
1.458  22.    1911.228    1134.791     418.081     656.985    1791.776    1373.695     537.533     746.573
1.458  31.       8.049       3.500       7.349       2.800      -1.000      -1.000      -1.000      -1.000
1.360  11.  321086.264  290506.620  206412.598  236992.243  321086.264  275216.798  183477.865  206412.598
1.360  12.   25801.575   20067.892    8600.525   12422.980   26757.189   18156.664    6689.297    9078.332
1.360  13.   68804.199   64981.744   49691.922   55425.605   68804.199   61159.288   47780.694   49691.922
1.360  21.   36313.328   34402.100   25801.575   29624.030   38224.555   32490.872   23890.347   26757.189
1.360  22.    2150.131    1552.873     388.218     746.573    2389.035    1313.969     253.835     462.875
1.360  31.      17.498       5.424      18.198       3.325      -1.000      -1.000      -1.000      -1.000
1.267  11.  122318.577  118496.121   87916.477   99383.844  122318.577   99383.844   61159.288   72626.655
1.267  12.    9078.332    8122.718    3344.649    5016.973   10033.946    5016.973    1254.243    2269.583
1.267  13.   24845.961   23890.347   19112.278   21023.505   25801.575   21023.505   16245.436   17201.050
1.267  21.   18156.664   18156.664   14334.208   15289.822   19112.278   16245.436   11467.367   12422.980
1.267  22.    1254.243    1075.066     231.438     447.944    1552.873     537.533      46.661     108.253
1.267  31.      12.598       3.500      13.998       1.050      -1.000      -1.000      -1.000      -1.000
1.183  11.    7406.008    7644.911    5733.683    6450.394    7644.911    5494.780    2866.842    3583.552
1.183  12.      27.063      28.930      13.998      20.531      29.863      10.732       2.333       5.599
1.183  13.     283.698     283.698     253.835     268.766     268.766     253.835     231.438     231.438
1.183  21.     358.355     373.287     283.698     328.492     328.492     268.766     164.246     186.643
1.183  22.       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
1.183  31.       0.000       0.000       0.000       0.000      -1.000      -1.000      -1.000      -1.000
