    0,   8,    57.75,   130.59,   110.77,  8.394E+02,  3.664E+00,  8.454E+01,  2.478E+02,  7.357E+00,  2.397E+02      
    0,   9,    63.75,   -53.60,   -58.56,  6.752E+01,  2.554E-03,  1.972E-01,  4.721E+01,  3.374E-03,  4.379E+01      
    0,  10,    69.75,   130.59,   110.77,  8.395E+02,  3.663E+00,  8.453E+01,  2.481E+02,  7.359E+00,  2.399E+02      
    0,  18,   117.75,   -53.60,   -58.37,  6.784E+01,  2.587E-03,  1.992E-01,  4.776E+01,  3.447E-03,  4.433E+01      
    0,  19,   123.75,   130.58,   111.15,  8.432E+02,  3.692E+00,  8.532E+01,  2.513E+02,  7.439E+00,  2.431E+02      
    1,   0,   129.75,   -53.60,   -58.18,  6.817E+01,  2.621E-03,  2.017E-01,  4.810E+01,  3.501E-03,  4.466E+01      
    1,   8,   177.75,   130.55,   111.44,  8.462E+02,  3.707E+00,  8.628E+01,  2.563E+02,  7.464E+00,  2.481E+02      
    1,   9,   183.75,   -53.60,   -57.81,  6.879E+01,  2.685E-03,  2.065E-01,  4.915E+01,  3.612E-03,  4.570E+01      
    1,  10,   189.75,   -53.60,   -57.76,  6.888E+01,  2.694E-03,  2.071E-01,  4.927E+01,  3.627E-03,  4.582E+01      
    1,  18,   237.75,   -53.61,   -57.35,  6.961E+01,  2.770E-03,  2.126E-01,  4.991E+01,  3.746E-03,  4.644E+01      
    1,  19,   243.75,   -53.61,   -57.29,  6.972E+01,  2.781E-03,  2.134E-01,  4.997E+01,  3.764E-03,  4.650E+01      
    2,   0,   249.75,   -53.61,   -57.18,  6.990E+01,  2.801E-03,  2.148E-01,  5.008E+01,  3.794E-03,  4.661E+01      
    2,   8,   297.75,   -53.61,   -56.70,  7.079E+01,  2.896E-03,  2.214E-01,  5.060E+01,  3.938E-03,  4.710E+01      
    2,   9,   303.75,   -53.61,   -56.64,  7.090E+01,  2.908E-03,  2.223E-01,  5.066E+01,  3.957E-03,  4.717E+01      
    2,  10,   309.75,   -53.61,   -56.58,  7.102E+01,  2.920E-03,  2.231E-01,  5.073E+01,  3.976E-03,  4.723E+01      
    2,  18,   357.75,   130.42,   113.10,  8.628E+02,  3.877E+00,  8.951E+01,  2.616E+02,  7.794E+00,  2.534E+02      
    2,  19,   363.75,   -53.62,   -56.05,  7.204E+01,  3.033E-03,  2.309E-01,  5.132E+01,  4.147E-03,  4.780E+01      
    3,   0,   369.75,   -53.62,   -55.99,  7.214E+01,  3.044E-03,  2.317E-01,  5.138E+01,  4.164E-03,  4.786E+01      
    3,   8,   417.75,   -53.63,   -55.55,  7.304E+01,  3.146E-03,  2.386E-01,  5.189E+01,  4.319E-03,  4.835E+01      
    3,   9,   423.75,   -53.63,   -55.49,  7.316E+01,  3.159E-03,  2.395E-01,  5.195E+01,  4.340E-03,  4.841E+01      
    3,  10,   429.75,   -53.63,   -55.43,  7.328E+01,  3.173E-03,  2.405E-01,  5.202E+01,  4.361E-03,  4.848E+01      
    3,  18,   477.75,   -53.63,   -54.95,  7.429E+01,  3.294E-03,  2.485E-01,  5.258E+01,  4.547E-03,  4.901E+01      
    3,  19,   483.75,   -53.63,   -54.89,  7.441E+01,  3.310E-03,  2.495E-01,  5.265E+01,  4.570E-03,  4.908E+01      
    4,   0,   489.75,   -53.63,   -54.83,  7.454E+01,  3.327E-03,  2.506E-01,  5.272E+01,  4.596E-03,  4.915E+01      
    4,   8,   537.75,   -53.64,   -54.38,  7.555E+01,  3.457E-03,  2.589E-01,  5.326E+01,  4.798E-03,  4.968E+01      
    4,   9,   543.75,   -53.64,   -54.32,  7.567E+01,  3.474E-03,  2.599E-01,  5.333E+01,  4.824E-03,  4.974E+01      
    4,  10,   549.75,   -53.64,   -54.27,  7.580E+01,  3.491E-03,  2.610E-01,  5.340E+01,  4.850E-03,  4.980E+01      
    4,  18,   597.75,   -35.78,   -37.39,  1.037E+02,  9.633E-03,  6.633E-01,  6.820E+01,  1.522E-02,  6.415E+01      
    4,  19,   603.75,   -35.78,   -37.33,  1.039E+02,  9.677E-03,  6.658E-01,  6.829E+01,  1.530E-02,  6.423E+01      
    5,   0,   609.75,   -35.78,   -37.28,  1.040E+02,  9.709E-03,  6.677E-01,  6.835E+01,  1.535E-02,  6.429E+01      
    5,   8,   657.75,   -35.78,   -36.85,  1.052E+02,  1.002E-02,  6.855E-01,  6.893E+01,  1.589E-02,  6.486E+01      
    5,   9,   663.75,   -35.78,   -36.80,  1.054E+02,  1.006E-02,  6.877E-01,  6.900E+01,  1.596E-02,  6.493E+01      
    5,  10,   669.75,   -35.79,   -36.76,  1.055E+02,  1.009E-02,  6.897E-01,  6.906E+01,  1.602E-02,  6.499E+01      
    5,  18,   717.75,   -26.64,   -27.87,  1.236E+02,  1.654E-02,  1.073E+00,  7.772E+01,  2.767E-02,  7.340E+01      
