   0  15.500 Hi 75             
1990 130.    Hi 75             
1991 129.    Hi 75             
1992 128.    Hi 75 m           
1993 127.    Hi 75             
1994 126.    Hi 75             
1995 125.    Hi 75             
1996 124.    Hi 75             
1997 123.    Hi 75             
1998 122.    Hi 75             
1999 121.    Hi 75             
2000 120.    Hi 75             
2001 120.    Hi 75     H3OFF   
2002 119.    Hi 75             
2003 118.    Hi 75             
2004 117.    Hi 75             
2005 116.    Hi 75             
2006 115.    Hi 75             
2007 114.    Hi 75 m           
2008 113.    Hi 75             
2009 112.    Hi 75             
2010 111.    Hi 75             
2011 110.    Hi 75             
2012 109.    Hi 75             
2013 108.    Hi 75             
2014 107.    Hi 75             
2015 107.    Hi 75 m    H3ON   
2016 106.    Hi 75             
2017 105.    Hi 75             
2018 104.    Hi 75             
2019 103.    Hi 75             
2020 102.    Hi 75             
2021 101.    Hi 75             
2022 100.    Hi 75             
2023  99.    Hi 75 m           
2024  98.    Hi 75             
2025  97.    Hi 75             
2026  96.    Hi 75             
2027  95.    Hi 75             
2028  94.    Hi 75             
2029  93.    Hi 75             
2030  92.    Hi 75             
2031  91.    Hi 75 m           
2032  90.    Hi 75             
2033  89.    Hi 75             
2034  88.    Hi 75             
2035  88.    Hi 75     H3OFF   
2036  87.    Hi 75             
2037  86.    Hi 75             
2038  85.    Hi 75             
2039  84.    Hi 75 m           
2040  83.    Hi 75             
2041  82.    Hi 75 m           
2042  81.    Hi 75             
2043  80.    Hi 75             
2044  79.    Hi 75             
2045  78.    Hi 75             
2046  77.    Hi 75             
2047  76.    Hi 75             
2048  75.    Hi 75 m           
2049  75.    Hi 75      H3ON   
2050  74.    Hi 75             
2051  73.    Hi 75             
2052  72.    Hi 75             
2053  71.    Hi 75             
2054  70.    Hi 75             
2055  69.    Hi 75             
2056  68.    Hi 75             
2057  67.    Hi 75             
2058  66.    Hi 75 m           
2059  65.    Hi 75             
2060  64.    Hi 75             
2061  63.    Hi 75             
2062  62.    Hi 75             
2063  61.    Hi 75             
2064  60.    Hi 75             
2065  59.    Hi 75             
2066  58.    Hi 75             
2067  57.    Hi 75             
2068  56.    Hi 75             
2069  56.    Hi 75     H3OFF   
2070  55.    Hi 75             
2071  54.    Hi 75 m           
2072  53.    Hi 75             
2073  52.    Hi 75 m           
2074  51.    Hi 75             
2075  50.    Hi 75             
2076  49.    Hi 75             
2077  48.    Hi 75             
2078  47.    Hi 75             
2079  46.    Hi 75             
2080  45.    Hi 75             
2081  44.    Hi 75             
2082  43.    Hi 75             
2083  43.    Hi 75      H3ON   
2084  42.    Hi 75             
2085  41.    Hi 75             
2086  40.    Hi 75 m           
2087  39.    Hi 75             
2088  38.    Hi 75             
2089  37.    Hi 75             
2090  36.    Hi 75             
2091  35.    Hi 75             
2092  34.    Hi 75             
2093  33.    Hi 75             
2094  32.    Hi 75 m           
2095  31.    Hi 75             
2096  30.    Hi 75             
2097  29.    Hi 75             
2098  28.    Hi 75 m           
2099  27.    Hi 75             
2100  26.    Hi 75             
2101  25.    Hi 75             
2102  24.    Hi 75             
2103  24.    Hi 75     H3OFF   
2104  23.    Hi 75             
2105  22.    Hi 75             
2106  21.    Hi 75             
2107  20.    Hi 75             
2108  19.    Hi 75             
2109  18.    Hi 75             
2110  17.    Hi 75             
2111  16.    Hi 75 m           
2112  15.    Hi 75             
2113  14.    Hi 75             
2114  13.    Hi 75             
2115  12.    Hi 75 m           
2116  11.    Hi 75             
2117  11.    Hi 75      H3ON   
2118  10.    Hi 75             
2119   9.    Hi 75             
2120   2.    Hi 75 m           
2121   8.    Hi 75             
2122   7.    Hi 75             
2123   6.    Hi 75             
2124   5.    Hi 75             
2125   4.    Hi 75             
2126   3.    Hi 75             
2127   1.    Hi 75             
2128  27.500 Hi 75             
2129  27.625 Hi 75       V6C   
2130  27.750 Hi 75             
2131  27.875 Hi 75     HROFF   
2132  28.000 Hi 75 m     V6C   
2133  28.125 Hi 75             
2134  28.250 Hi 75       V8C   
2135  28.375 Hi 75     HROFF   
2136  43.500 Hi 75             
2137  43.625 Hi 75     H3OFF   
2138  43.750 Hi 75       V8C   
2139  43.875 Hi 75     H6OFF   
2140  44.000 Hi 75 m     V9O   
2141  44.125 Hi 75     H6OFF   
2142  44.250 Hi 75       V9O   
2143  44.375 Hi 75             
2144  15.500 Hi 75             
2145  15.625 Hi 75       V7C   
2146  15.750 Hi 75             
2147  15.875 Hi 75       V7C   
2148  16.000 Hi 75 m           
2149  16.125 Hi 75             
2150  16.250 Hi 75             
2151  16.375 Hi 75      H3ON   
2152   3.500 Hi 75             
2153   3.625 Hi 75             
2154   3.750 Hi 75             
2155   3.875 Hi 75             
2156   4.000 Hi 75 m           
2157   4.125 Hi 75       V2C   
2158   4.250 Hi 75             
2159   4.375 Hi 75       V2C   
2160   4.    Hi 75             
2161   4.    Hi 75       V4O   
2162   4.    Lo 75             
2163   4.    Lo 75       V4O   
2164 152.    Hi 75             
2165   2.    Hi 75 m           
2166   3.    Hi 75             
2167   4.    Hi 75             
2168   5.    Hi 75             
2169   6.    Hi 75             
2170   7.    Hi 75             
2171   7.    Hi 75     H3OFF   
2172   8.    Hi 75             
2173   9.    Hi 75             
2174  10.    Hi 75             
2175  11.    Hi 75 m           
2176  12.    Hi 75             
2177  13.    Hi 75             
2178  14.    Hi 75             
2179  15.    Hi 75             
2180  16.    Hi 75 m           
2181  17.    Hi 75             
2182  18.    Hi 75             
2183  19.    Hi 75             
2184  20.    Hi 75 m           
2185  20.    Hi 75      H3ON   
2186  21.    Hi 75             
2187  22.    Hi 75             
2188  23.    Hi 75             
2189  24.    Hi 75             
2190  25.    Hi 75             
2191  26.    Hi 75             
2192  27.    Hi 75             
2193  28.    Hi 75             
2194  29.    Hi 75             
2195  30.    Hi 75             
2196  31.    Hi 75             
2197  32.    Hi 75 m           
2198  33.    Hi 75             
2199  34.    Hi 75             
2200  35.    Hi 75             
2201  36.    Hi 75             
2202  37.    Hi 75             
2203  38.    Hi 75             
2204  39.    Hi 75             
2205  39.    Hi 75     H3OFF   
2206  40.    Hi 75 m           
2207  41.    Hi 75             
2208  42.    Hi 75             
2209  43.    Hi 75             
2210  44.    Hi 75 m           
2211  45.    Hi 75             
2212  46.    Hi 75             
2213  47.    Hi 75             
2214  48.    Hi 75             
2215  49.    Hi 75             
2216  50.    Hi 75             
2217  51.    Hi 75             
2218  52.    Hi 75 m           
2219  52.    Hi 75      H3ON   
2220  53.    Hi 75             
2221  54.    Hi 75             
2222  55.    Hi 75             
2223  56.    Hi 75             
2224  57.    Hi 75             
2225  58.    Hi 75             
2226  59.    Hi 75             
2227  60.    Hi 75             
2228  61.    Hi 75             
2229  62.    Hi 75             
2230  63.    Hi 75             
2231  64.    Hi 75 m           
2232  65.    Hi 75             
2233  66.    Hi 75             
2234  67.    Hi 75             
2235  68.    Hi 75             
2236  78.    Hi 75             
2237  80.    Hi 75             
2238  82.    Hi 75 m           
2239  82.    Hi 75     H3OFF   
2240  83.    Hi 75             
2241  84.    Hi 75             
2242  86.    Hi 75             
2243 124.    Hi 75             
2244 126.    Hi 75             
2245 128.    Hi 75             
2246 129.    Hi 75 m           
2247 130.    Hi 75             
2248 131.    Hi 75             
2249 132.    Hi 75             
2250 134.    Hi 75             
2251 136.    Hi 75             
2252   2.    Hi 75 m           
2253   2.    Hi 75      H3ON   
2254   3.    Hi 75             
2255   4.    Hi 75             
2256  20.    Hi 75             
2257  21.    Hi 75             
2258  22.    Hi 75             
2259  36.    Hi 75             
2260  38.    Hi 75             
2261  40.    Hi 75 m           
2262  78.    Hi 75             
2263  80.    Hi 75             
2264  82.    Hi 75             
2265  83.    Hi 75             
2266  84.    Hi 75             
2267  86.    Hi 75             
2268 124.    Hi 75             
2269 126.    Hi 75             
2270 128.    Hi 75             
2271 129.    Hi 75 m           
2272 130.    Hi 75             
2273 130.    Hi 75     H3OFF   
2274 131.    Hi 75             
2275 132.    Hi 75             
2276 134.    Hi 75             
2277 136.    Hi 75             
2278   2.    Hi 75 m           
2279   3.    Hi 75             
2280   4.    Hi 75 m           
2281  20.    Hi 75             
2282  21.    Hi 75             
2283  22.    Hi 75             
2284  36.    Hi 75             
2285  38.    Hi 75             
2286  40.    Hi 75             
2287  40.    Hi 75      H3ON   
2288   2.    Hi 75             
2289   3.    Hi 75             
2290   4.    Hi 75             
2291   2.    Hi 75 m           
2292   3.    Hi 75             
2293   4.    Hi 75             
2294   2.    Hi 15             
2295   3.    Hi 15             
2296   4.    Hi 15             
2297   2.    Hi 15             
2298   3.    Hi 15             
2299   4.    Hi 15             
2300   2.    Hi 15 m           
2301   3.    Hi 15             
2302   4.    Hi 15             
2303  78.    Hi 75             
2304  80.    Hi 75             
2305  82.    Hi 75             
2306  83.    Hi 75             
2307  83.    Hi 75     H3OFF   
2308  84.    Hi 75             
2309  86.    Hi 75             
2310 124.    Hi 75 m           
2311 126.    Hi 75             
2312 128.    Hi 75             
2313 129.    Hi 75             
2314 130.    Hi 75             
2315 131.    Hi 75             
2316 132.    Hi 75             
2317 134.    Hi 75             
2318 136.    Hi 75             
2319   2.    Hi 75 m           
2320   3.    Hi 75             
2321   3.    Hi 75      H3ON   
2322   4.    Hi 75 m           
2323  20.    Hi 75             
2324  21.    Hi 75             
2325  22.    Hi 75             
2326  36.    Hi 75             
2327  38.    Hi 75             
2328  40.    Hi 75 m           
2329  78.    Hi 75             
2330  80.    Hi 75             
2331  82.    Hi 75             
2332  83.    Hi 75             
2333  84.    Hi 75             
2334  86.    Hi 75             
2335 124.    Hi 75             
2336 126.    Hi 75             
2337 128.    Hi 75             
2338 129.    Hi 75             
2339 130.    Hi 75             
2340 131.    Hi 75             
2341 131.    Hi 75     H3OFF   
2342 132.    Hi 75 m           
2343 134.    Hi 75             
2344 136.    Hi 75             
2345 152.    Hi 75             
2346  20.    Hi 25             
2347  21.    Hi 25             
2348  22.    Hi 25             
2349  36.    Hi 25             
2350  38.    Hi 25             
2351  40.    Hi 25 m           
2352  20.    Hi 25             
2353  21.    Hi 25             
2354  22.    Hi 25             
2355  22.    Hi 25      H3ON   
2356  36.    Hi 25             
2357  38.    Hi 25             
2358  40.    Hi 25 m           
2359  20.    Hi 25             
2360  21.    Hi 25             
2361  22.    Hi 25             
2362  36.    Hi 25             
2363  38.    Hi 25             
2364  40.    Hi 25             
2365 152.    Hi 75             
2366   3.    Hi 75             
2367   4.    Hi 75 m           
2368   5.    Hi 75             
2369   6.    Hi 75             
2370   7.    Hi 75             
2371   8.    Hi 75             
2372   9.    Hi 75             
2373  10.    Hi 75             
2374  11.    Hi 75             
2375  11.    Hi 75 m   H3OFF   
2376   2.    Hi 75 m           
2377  12.    Hi 75             
2378  13.    Hi 75             
2379  14.    Hi 75             
2380  15.    Hi 75             
2381  16.    Hi 75             
2382  17.    Hi 75             
2383  18.    Hi 75             
2384  19.    Hi 75             
2385  20.    Hi 75 m           
2386  21.    Hi 75             
2387  22.    Hi 75             
2388  23.    Hi 75             
2389  23.    Hi 75      H3ON   
2390  24.    Hi 75             
2391  25.    Hi 75             
2392  26.    Hi 75             
2393  27.    Hi 75             
2394  28.    Hi 75             
2395  29.    Hi 75             
2396  30.    Hi 75             
2397  31.    Hi 75             
2398  32.    Hi 75 m           
2399  33.    Hi 75             
2400  34.    Hi 75             
2401  35.    Hi 75             
2402  36.    Hi 75             
2403  37.    Hi 75             
2404  38.    Hi 75             
2405  39.    Hi 75             
2406  40.    Hi 75 m           
2407  41.    Hi 75             
2408  42.    Hi 75 m           
2409  42.    Hi 75     H3OFF   
2410  45.    Hi 75             
2411  46.    Hi 75             
2412  47.    Hi 75             
2413  48.    Hi 75             
2414  49.    Hi 75             
2415  50.    Hi 75             
2416  51.    Hi 75             
2417  52.    Hi 75 m           
2418  53.    Hi 75             
2419  54.    Hi 75             
2420  55.    Hi 75             
2421  56.    Hi 75             
2422  57.    Hi 75             
2423  57.    Hi 75      H3ON   
2424  58.    Hi 75             
2425  59.    Hi 75             
2426  60.    Hi 75             
2427  61.    Hi 75             
2428  62.    Hi 75             
2429  63.    Hi 75             
2430  64.    Hi 75             
2431  65.    Hi 75 m           
2432  66.    Hi 75             
2433  67.    Hi 75             
2434  68.    Hi 75             
2435  78.    Hi 75             
2436  80.    Hi 75             
2437  82.    Hi 75             
2438  83.    Hi 75             
2439  84.    Hi 75 m           
2440  86.    Hi 75             
2441 124.    Hi 75             
2442 126.    Hi 75             
2443 126.    Hi 75     H3OFF   
2444 128.    Hi 75             
2445 129.    Hi 75 m           
2446 130.    Hi 75             
2447 131.    Hi 75             
2448 132.    Hi 75             
2449 134.    Hi 75             
2450 136.    Hi 75             
2451   4.    Hi 75 m           
2452   4.    Hi 75       V3O   
2453   4.    Lo 75             
2454   4.    Hi 75       V3O   
2455 152.    Hi 75             
2456   2.    Hi 75 m           
2457   2.    Hi 75      H3ON   
2458   3.    Hi 75             
2459   4.    Hi 75             
2460   5.    Hi 75             
2461   6.    Hi 75             
2462   7.    Hi 75             
2463   8.    Hi 75             
2464   9.    Hi 75             
2465  10.    Hi 75             
2466  11.    Hi 75             
2467  12.    Hi 75             
2468  13.    Hi 75             
2469  14.    Hi 75             
2470  15.    Hi 75             
2471  16.    Hi 75 m           
2472  17.    Hi 75             
2473  18.    Hi 75 m           
2474  19.    Hi 75             
2475  20.    Hi 75             
2476  21.    Hi 75             
2477  21.    Hi 75     H3OFF   
2478  22.    Hi 75             
2479  23.    Hi 75             
2480  24.    Hi 75             
2481  25.    Hi 75             
2482  26.    Hi 75             
2483  27.    Hi 75             
2484  28.    Hi 75 m           
2485  29.    Hi 75             
2486  30.    Hi 75             
2487  31.    Hi 75             
2488  32.    Hi 75 m           
2489  33.    Hi 75             
2490  34.    Hi 75             
2491  34.    Hi 75      H3ON   
2492  35.    Hi 75             
2493  36.    Hi 75             
2494  37.    Hi 75             
2495  38.    Hi 75             
2496  39.    Hi 75             
2497  40.    Hi 75 m           
2498  41.    Hi 75             
2499  42.    Hi 75             
2500  43.    Hi 75             
2501  44.    Hi 75             
2502  45.    Hi 75             
2503  46.    Hi 75             
2504  47.    Hi 75             
2505  48.    Hi 75             
2506  49.    Hi 75             
2507  50.    Hi 75             
2508  51.    Hi 75             
2509  52.    Hi 75 m           
2510  53.    Hi 75             
2511  53.    Hi 75     H3OFF   
2512  54.    Hi 75             
2513  55.    Hi 75             
2514  56.    Hi 75             
2515  57.    Hi 75             
2516  58.    Hi 75             
2517  59.    Hi 75             
2518  60.    Hi 75             
2519  61.    Hi 75 m           
2520  62.    Hi 75             
2521  63.    Hi 75             
2522  64.    Hi 75             
2523  65.    Hi 75             
2524  66.    Hi 75 m           
2525  66.    Hi 75      H3ON   
2526  67.    Hi 75             
2527  68.    Hi 75             
2528  69.    Hi 75             
2529  70.    Hi 75             
2530  71.    Hi 75             
2531  72.    Hi 75             
2532  73.    Hi 75             
2533  74.    Hi 75             
2534  75.    Hi 75             
2535  76.    Hi 75 m           
2536  77.    Hi 75             
2537  78.    Hi 75             
2538  79.    Hi 75             
2539  80.    Hi 75             
2540  81.    Hi 75             
2541  82.    Hi 75             
2542  83.    Hi 75             
2543  84.    Hi 75 m           
2544  85.    Hi 75             
2545  85.    Hi 75     H3OFF   
2546  86.    Hi 75 m           
2547  87.    Hi 75             
2548  88.    Hi 75             
2549  89.    Hi 75             
2550  90.    Hi 75             
2551  91.    Hi 75             
2552  92.    Hi 75             
2553  93.    Hi 75             
2554  94.    Hi 75             
2555  95.    Hi 75             
2556  96.    Hi 75             
2557  97.    Hi 75             
2558  98.    Hi 75             
2559  98.    Hi 75 m    H3ON   
2560  99.    Hi 75             
2561 100.    Hi 75             
2562 101.    Hi 75             
2563 102.    Hi 75             
2564 103.    Hi 75             
2565 104.    Hi 75             
2566 105.    Hi 75             
2567 106.    Hi 75 m           
2568 107.    Hi 75             
2569 108.    Hi 75             
2570 109.    Hi 75             
2571 110.    Hi 75             
2572 111.    Hi 75             
2573 112.    Hi 75             
2574 113.    Hi 75             
2575 114.    Hi 75 m           
2576 115.    Hi 75             
2577 116.    Hi 75             
2578 117.    Hi 75             
2579 117.    Hi 75     H3OFF   
2580 118.    Hi 75             
2581 119.    Hi 75             
2582 120.    Hi 75             
2583 121.    Hi 75 m           
2584 122.    Hi 75             
2585 123.    Hi 75             
2586 124.    Hi 75             
2587 125.    Hi 75             
2588 126.    Hi 75             
2589 127.    Hi 75             
2590 128.    Hi 75             
2591 129.    Hi 75 m           
2592 130.    Hi 75             
2593 130.    Hi 75      H3ON   
2594 131.    Hi 75             
2595 132.    Hi 75 m           
2596 133.    Hi 75             
2597 134.    Hi 75             
2598 135.    Hi 75             
2599 136.    Hi 75             
2600 137.    Hi 75             
2601 138.    Hi 75             
2602 139.    Hi 75             
2603 140.    Hi 75             
2604 141.    Hi 75             
2605 142.    Hi 75             
2606 143.    Hi 75             
2607 144.    Hi 75 m           
2608 145.    Hi 75             
2609 146.    Hi 75             
2610 147.    Hi 75             
2611 148.    Hi 75             
2612 149.    Hi 75             
2613 149.    Hi 75     H3OFF   
2614 150.    Hi 75             
2615 152.    Hi 15 m           
2616   3.    Hi 15             
2617   4.    Hi 15 m           
2618   5.    Hi 15             
2619   6.    Hi 15             
2620   7.    Hi 15             
2621   8.    Hi 15             
2622   9.    Hi 15             
2623  10.    Hi 15             
2624  11.    Hi 15             
2625  12.    Hi 15             
2626  13.    Hi 15             
2627  13.    Hi 15      H3ON   
2628  14.    Hi 15             
2629  15.    Hi 15             
2630  16.    Hi 15 m           
2631  17.    Hi 15             
2632   2.    Hi 15 m           
2633  18.    Hi 15             
2634  19.    Hi 15             
2635  20.    Hi 15             
2636  21.    Hi 15             
2637  22.    Hi 15             
2638  23.    Hi 15             
2639  24.    Hi 15             
2640  25.    Hi 15             
2641  26.    Hi 15             
2642  27.    Hi 15             
2643  28.    Hi 15 m           
2644  29.    Hi 15             
2645  30.    Hi 15             
2646  31.    Hi 15             
2647  31.    Hi 15     H3OFF   
2648  32.    Hi 15 m           
2649  33.    Hi 15             
2650  34.    Hi 15             
2651  35.    Hi 15             
2652  36.    Hi 15             
2653  37.    Hi 15             
2654  38.    Hi 15             
2655  39.    Hi 15             
2656  40.    Hi 15 m           
2657  41.    Hi 15             
2658  42.    Hi 15             
2659  43.    Hi 15             
2660  44.    Hi 15             
2661  44.    Hi 15      H3ON   
2662  45.    Hi 15             
2663  46.    Hi 15             
2664  47.    Hi 15             
2665  48.    Hi 15             
2666  49.    Hi 15             
2667  50.    Hi 15             
2668  51.    Hi 15             
2669  52.    Hi 15 m           
2670  53.    Hi 15             
2671  54.    Hi 15             
2672  55.    Hi 15             
2673  56.    Hi 15             
2674  57.    Hi 15             
2675  58.    Hi 15             
2676  59.    Hi 15             
2677  60.    Hi 15             
2678  61.    Hi 15             
2679  62.    Hi 15 m           
2680  63.    Hi 15             
2681  63.    Hi 15     H3OFF   
2682  64.    Hi 15             
2683  65.    Hi 15             
2684  66.    Hi 15 m           
2685  67.    Hi 15             
2686  68.    Hi 15             
2687  69.    Hi 15             
2688  70.    Hi 15             
2689  71.    Hi 15             
2690  72.    Hi 15             
2691  73.    Hi 15             
2692  74.    Hi 15             
2693  75.    Hi 15             
2694  76.    Hi 15 m           
2695  76.    Hi 15      H3ON   
2696  77.    Hi 15             
2697  78.    Hi 15             
2698  79.    Hi 15             
2699  80.    Hi 15             
2700  81.    Hi 15             
2701  82.    Hi 15             
2702  83.    Hi 15             
2703  84.    Hi 15 m           
2704  85.    Hi 15             
2705  86.    Hi 15 m           
2706  87.    Hi 15             
2707  88.    Hi 15             
2708  89.    Hi 15             
2709  90.    Hi 15             
2710  91.    Hi 15             
2711  92.    Hi 15             
2712  93.    Hi 15             
2713  94.    Hi 15             
2714  95.    Hi 15             
2715  95.    Hi 15     H3OFF   
2716  96.    Hi 15             
2717  97.    Hi 15             
2718  98.    Hi 15             
2719  99.    Hi 15 m           
2720 100.    Hi 15             
2721 101.    Hi 15             
2722 102.    Hi 15             
2723 103.    Hi 15             
2724 104.    Hi 15             
2725 105.    Hi 15             
2726 106.    Hi 15             
2727 107.    Hi 15 m           
2728 108.    Hi 15             
2729 108.    Hi 15      H3ON   
2730 109.    Hi 15             
2731 110.    Hi 15             
2732 111.    Hi 15             
2733 112.    Hi 15             
2734 113.    Hi 15             
2735 114.    Hi 15 m           
2736 115.    Hi 15             
2737 116.    Hi 15             
2738 117.    Hi 15             
2739 118.    Hi 15             
2740 119.    Hi 15             
2741 120.    Hi 15             
2742 121.    Hi 15             
2743 122.    Hi 15 m           
2744 123.    Hi 15             
2745 124.    Hi 15             
2746 125.    Hi 15             
2747 126.    Hi 15             
2748 127.    Hi 15             
2749 127.    Hi 15     H3OFF   
2750 128.    Hi 15             
2751 129.    Hi 15 m           
2752 130.    Hi 15             
2753 131.    Hi 15             
2754 132.    Hi 15 m           
2755 133.    Hi 15             
2756 134.    Hi 15             
2757 135.    Hi 15             
2758 136.    Hi 15             
2759 137.    Hi 15             
2760 138.    Hi 15             
2761 139.    Hi 15             
2762 140.    Hi 15             
2763 140.    Hi 15      H3ON   
2764 141.    Hi 15             
2765 142.    Hi 15             
2766 143.    Hi 15             
2767 144.    Hi 15 m           
2768 145.    Hi 15             
2769 146.    Hi 15             
2770 147.    Hi 15             
2771 148.    Hi 15             
2772 149.    Hi 15             
2773 150.    Hi 15             
2774 152.    Hi 75             
2775   2.    Hi 75 m           
2776   3.    Hi 75             
2777   4.    Hi 75 m           
2778   5.    Hi 75             
2779   6.    Hi 75             
2780   7.    Hi 75             
2781   8.    Hi 75             
2782   9.    Hi 75             
2783   9.    Hi 75     H3OFF   
2784  10.    Hi 75             
2785  11.    Hi 75             
2786  12.    Hi 75             
2787  13.    Hi 75             
2788  14.    Hi 75             
2789  15.    Hi 75             
2790  16.    Hi 75 m           
2791  17.    Hi 75             
2792  18.    Hi 75 m           
2793  19.    Hi 75             
2794  20.    Hi 75             
2795  21.    Hi 75             
2796  22.    Hi 75             
2797  22.    Hi 75      H3ON   
2798  23.    Hi 75             
2799  24.    Hi 75             
2800  25.    Hi 75             
2801  26.    Hi 75             
2802  27.    Hi 75             
2803  28.    Hi 75             
2804  29.    Hi 75             
2805  30.    Hi 75             
2806  31.    Hi 75             
2807  32.    Hi 75 m           
2808  33.    Hi 75             
2809  34.    Hi 75             
2810  35.    Hi 75             
2811  36.    Hi 75             
2812  37.    Hi 75             
2813  38.    Hi 75             
2814  39.    Hi 75             
2815  40.    Hi 75 m           
2816  41.    Hi 75             
2817  41.    Hi 75     H3OFF   
2818  42.    Hi 75             
2819  43.    Hi 75             
2820  44.    Hi 75 m           
2821  45.    Hi 75             
2822  46.    Hi 75             
2823  47.    Hi 75             
2824  48.    Hi 75             
2825  49.    Hi 75             
2826  50.    Hi 75             
2827  51.    Hi 75             
2828  52.    Hi 75 m           
2829  53.    Hi 75             
2830  54.    Hi 75             
2831  54.    Hi 75      H3ON   
2832  55.    Hi 75             
2833  56.    Hi 75             
2834  57.    Hi 75             
2835  58.    Hi 75             
2836  59.    Hi 75             
2837  60.    Hi 75             
2838  61.    Hi 75             
2839  62.    Hi 75 m           
2840  63.    Hi 75             
2841  64.    Hi 75             
2842  65.    Hi 75             
2843  66.    Hi 75 m           
2844  67.    Hi 75             
2845  68.    Hi 75             
2846  69.    Hi 75             
2847  70.    Hi 75             
2848  71.    Hi 75             
2849  72.    Hi 75             
2850  73.    Hi 75             
2851  73.    Hi 75     H3OFF   
2852  74.    Hi 75             
2853  75.    Hi 75             
2854  76.    Hi 75 m           
2855  77.    Hi 75             
2856  78.    Hi 75             
2857  79.    Hi 75             
2858  80.    Hi 75             
2859  81.    Hi 75             
2860  82.    Hi 75             
2861  83.    Hi 75             
2862  84.    Hi 75 m           
2863  85.    Hi 75             
2864  86.    Hi 75             
2865  86.    Hi 75      H3ON   
2866 123.    Hi 75             
2867 124.    Hi 75             
2868 125.    Hi 75             
2869 126.    Hi 75             
2870 127.    Hi 75             
2871 128.    Hi 75 m           
2872 129.    Hi 75             
2873 130.    Hi 75             
2874 131.    Hi 75             
2875 132.    Hi 75 m           
2876 133.    Hi 75             
2877 134.    Hi 75             
2878 135.    Hi 75             
2879 136.    Hi 75             
2880 137.    Hi 75             
2881  77.    Hi 75             
2882  78.    Hi 75             
2883  79.    Hi 75             
2884  80.    Hi 75             
2885  80.    Hi 75     H3OFF   
2886  81.    Hi 75             
2887  82.    Hi 75 m           
2888   2.    Hi 75 m           
2889  83.    Hi 75             
2890  84.    Hi 75             
2891  86.    Hi 75             
2892  87.    Hi 75             
2893 123.    Hi 75             
2894 124.    Hi 75             
2895 125.    Hi 75             
2896 126.    Hi 75             
2897 127.    Hi 75             
2898 128.    Hi 75             
2899 128.    Hi 75      H3ON   
2900 129.    Hi 75             
2901 130.    Hi 75             
2902 131.    Hi 75             
2903 132.    Hi 75 m           
2904 133.    Hi 75             
2905 134.    Hi 75 m           
2906 135.    Hi 75             
2907 136.    Hi 75             
2908 137.    Hi 75             
2909  77.    Hi 75             
2910  78.    Hi 75             
2911  79.    Hi 75             
2912  80.    Hi 75             
2913  81.    Hi 75             
2914  82.    Hi 75             
2915  83.    Hi 75             
2916  84.    Hi 75 m           
2917  85.    Hi 75             
2918  86.    Hi 75             
2919  86.    Hi 75     H3OFF   
2920  87.    Hi 75             
2921 123.    Hi 75             
2922 124.    Hi 75             
2923 125.    Hi 75             
2924 126.    Hi 75             
2925 127.    Hi 75             
2926 128.    Hi 75             
2927 129.    Hi 75 m           
2928 130.    Hi 75             
2929 131.    Hi 75             
2930 132.    Hi 75 m           
2931 133.    Hi 75             
2932 134.    Hi 75             
2933 134.    Hi 75      H3ON   
2934 135.    Hi 75             
2935 136.    Hi 75             
2936 137.    Hi 75             
2937 152.    Hi 75             
2938   2.    Hi 75 m           
2939   3.    Hi 75             
2940   4.    Hi 75             
2941   5.    Hi 75             
2942   6.    Hi 75             
2943   7.    Hi 75             
2944   8.    Hi 75             
2945   9.    Hi 75             
2946  10.    Hi 75             
2947  11.    Hi 75             
2948  12.    Hi 75 m           
2949  13.    Hi 75             
2950  14.    Hi 75             
2951  15.    Hi 75             
2952  16.    Hi 75 m           
2953  16.    Hi 75     H3OFF   
2954  17.    Hi 75             
2955  18.    Hi 75             
2956  19.    Hi 75             
2957  20.    Hi 75             
2958  21.    Hi 75             
2959  22.    Hi 75             
2960  23.    Hi 75             
2961  24.    Hi 75             
2962  25.    Hi 75             
2963  26.    Hi 75             
2964  27.    Hi 75             
2965  28.    Hi 75 m           
2966  29.    Hi 75             
2967  29.    Hi 75      H3ON   
2968  30.    Hi 75             
2969  31.    Hi 75             
2970  32.    Hi 75 m           
2971  33.    Hi 75             
2972  34.    Hi 75             
2973  35.    Hi 75             
2974  36.    Hi 75             
2975  37.    Hi 75             
2976  38.    Hi 75             
2977  39.    Hi 75             
2978  40.    Hi 75 m           
2979  41.    Hi 75             
2980  42.    Hi 75             
2981  43.    Hi 75             
2982  44.    Hi 75             
2983  45.    Hi 75             
2984  46.    Hi 75             
2985  47.    Hi 75             
2986  48.    Hi 75             
2987  48.    Hi 75     H3OFF   
2988  49.    Hi 75             
2989  50.    Hi 75             
2990  51.    Hi 75             
2991  52.    Hi 75 m           
2992  53.    Hi 75             
2993  54.    Hi 75             
2994  55.    Hi 75             
2995  56.    Hi 75             
2996  57.    Hi 75             
2997  58.    Hi 75             
2998  59.    Hi 75             
2999  60.    Hi 75 m           
3000  61.    Hi 75             
3001  61.    Hi 75      H3ON   
3002  62.    Hi 75             
3003  63.    Hi 75             
3004  64.    Hi 75             
3005  65.    Hi 75             
3006  66.    Hi 75 m           
3007  67.    Hi 75             
3008  68.    Hi 75             
3009  69.    Hi 75             
3010  70.    Hi 75             
3011  71.    Hi 75             
