 3.014e+00  3.200e+02  2.040e+02  2.480e+02  1.920e+02  3.520e+02
 3.049e+00  3.200e+02  2.000e+02  2.480e+02  1.920e+02  3.520e+02
 3.085e+00  3.200e+02  2.080e+02  2.480e+02  1.960e+02  3.360e+02
 3.121e+00  3.200e+02  2.040e+02  2.560e+02  1.920e+02  3.200e+02
 3.157e+00  3.360e+02  2.080e+02  2.400e+02  2.000e+02  3.200e+02
 3.193e+00  3.200e+02  2.080e+02  2.480e+02  1.960e+02  3.200e+02
 3.230e+00  3.040e+02  2.080e+02  2.440e+02  2.000e+02  3.200e+02
 3.266e+00  3.200e+02  2.080e+02  2.480e+02  2.000e+02  3.360e+02
 3.303e+00  3.360e+02  2.160e+02  2.440e+02  2.000e+02  3.680e+02
 3.340e+00  3.200e+02  2.160e+02  2.440e+02  1.920e+02  3.680e+02
 3.378e+00  3.200e+02  2.120e+02  2.480e+02  1.960e+02  3.680e+02
 3.415e+00  3.200e+02  2.160e+02  2.480e+02  1.960e+02  3.680e+02
 3.452e+00  3.200e+02  2.120e+02  2.440e+02  2.000e+02  3.680e+02
 3.490e+00  3.200e+02  2.120e+02  2.400e+02  1.960e+02  3.520e+02
 3.527e+00  3.200e+02  2.040e+02  2.400e+02  1.920e+02  2.880e+02
 3.565e+00  2.720e+02  1.960e+02  2.360e+02  1.920e+02  2.000e+02
 3.603e+00  2.720e+02  1.960e+02  2.400e+02  1.960e+02  1.840e+02
 3.641e+00  2.720e+02  1.960e+02  2.360e+02  1.920e+02  2.200e+02
 3.679e+00  2.880e+02  2.040e+02  2.440e+02  2.000e+02  2.560e+02
 3.717e+00  2.880e+02  2.000e+02  2.480e+02  1.920e+02  2.560e+02
 3.757e+00  2.880e+02  2.000e+02  2.320e+02  1.960e+02  2.280e+02
 3.795e+00  2.880e+02  2.000e+02  2.440e+02  1.960e+02  2.200e+02
 3.834e+00  2.880e+02  2.040e+02  2.480e+02  2.040e+02  2.160e+02
 3.872e+00  2.880e+02  2.000e+02  2.480e+02  2.040e+02  2.240e+02
 3.911e+00  2.880e+02  2.000e+02  2.520e+02  2.040e+02  2.000e+02
 3.950e+00  2.880e+02  1.960e+02  2.480e+02  2.000e+02  1.800e+02
 3.990e+00  2.880e+02  1.960e+02  2.480e+02  2.080e+02  1.800e+02
 4.029e+00  2.880e+02  1.920e+02  2.480e+02  2.000e+02  1.920e+02
 4.068e+00  2.880e+02  1.920e+02  2.520e+02  2.040e+02  1.760e+02
 4.108e+00  2.880e+02  1.880e+02  2.440e+02  2.040e+02  1.760e+02
 4.148e+00  2.720e+02  1.840e+02  2.440e+02  2.000e+02  1.600e+02
 4.188e+00  2.720e+02  1.800e+02  2.440e+02  2.000e+02  1.520e+02
 4.228e+00  2.720e+02  1.760e+02  2.440e+02  1.960e+02  1.480e+02
 4.268e+00  2.720e+02  1.720e+02  2.400e+02  1.960e+02  1.480e+02
 4.308e+00  2.560e+02  1.760e+02  2.400e+02  1.920e+02  1.440e+02
 4.349e+00  2.720e+02  1.760e+02  2.400e+02  1.920e+02  1.400e+02
 4.389e+00  2.720e+02  1.720e+02  2.400e+02  1.880e+02  1.320e+02
 4.430e+00  2.560e+02  1.680e+02  2.360e+02  1.880e+02  1.240e+02
 4.470e+00  2.560e+02  1.680e+02  2.320e+02  1.840e+02  1.320e+02
 4.511e+00  2.560e+02  1.680e+02  2.400e+02  1.840e+02  1.480e+02
 4.553e+00  2.720e+02  1.680e+02  2.400e+02  1.880e+02  1.400e+02
 4.594e+00  2.560e+02  1.720e+02  2.360e+02  1.840e+02  1.400e+02
 4.635e+00  2.720e+02  1.720e+02  2.360e+02  1.760e+02  1.440e+02
 4.676e+00  2.560e+02  1.680e+02  2.360e+02  1.840e+02  1.480e+02
 4.718e+00  2.560e+02  1.680e+02  2.320e+02  1.800e+02  1.560e+02
 4.759e+00  2.560e+02  1.600e+02  2.160e+02  1.640e+02  1.640e+02
 4.801e+00  2.560e+02  1.600e+02  2.200e+02  1.640e+02  1.560e+02
 4.842e+00  2.520e+02  1.600e+02  2.160e+02  1.560e+02  1.640e+02
 4.884e+00  2.560e+02  1.560e+02  2.280e+02  1.720e+02  1.520e+02
 4.926e+00  2.560e+02  1.600e+02  2.280e+02  1.680e+02  1.400e+02
 4.969e+00  2.520e+02  1.600e+02  2.280e+02  1.680e+02  1.400e+02
 5.011e+00  2.480e+02  1.520e+02  2.120e+02  1.560e+02  1.440e+02
 5.053e+00  2.440e+02  1.480e+02  2.080e+02  1.520e+02  1.480e+02
 5.096e+00  2.480e+02  1.440e+02  2.040e+02  1.520e+02  1.560e+02
 5.138e+00  2.320e+02  1.440e+02  2.080e+02  1.480e+02  1.560e+02
 5.181e+00  2.280e+02  1.400e+02  2.120e+02  1.440e+02  1.640e+02
 5.223e+00  2.360e+02  1.440e+02  2.040e+02  1.400e+02  1.800e+02
 5.266e+00  2.240e+02  1.360e+02  1.960e+02  1.400e+02  1.720e+02
 5.309e+00  2.320e+02  1.360e+02  1.920e+02  1.360e+02  1.680e+02
 5.352e+00  2.280e+02  1.360e+02  1.880e+02  1.440e+02  1.720e+02
 5.396e+00  2.200e+02  1.320e+02  1.920e+02  1.320e+02  1.760e+02
 5.439e+00  2.200e+02  1.320e+02  1.800e+02  1.240e+02  1.760e+02
 5.483e+00  2.120e+02  1.240e+02  1.840e+02  1.240e+02  1.800e+02
 5.526e+00  2.080e+02  1.200e+02  1.760e+02  1.200e+02  1.760e+02
 5.569e+00  2.120e+02  1.160e+02  1.720e+02  1.160e+02  1.880e+02
 5.613e+00  2.080e+02  1.160e+02  1.680e+02  1.080e+02  1.880e+02
 5.657e+00  2.080e+02  1.120e+02  1.840e+02  1.200e+02  1.800e+02
 5.700e+00  2.000e+02  1.080e+02  1.760e+02  1.160e+02  1.760e+02
 5.744e+00  2.000e+02  1.080e+02  1.720e+02  1.120e+02  1.560e+02
 5.788e+00  1.920e+02  1.080e+02  1.640e+02  1.040e+02  1.480e+02
 5.834e+00  1.840e+02  1.000e+02  1.680e+02  1.040e+02  1.400e+02
 5.878e+00  1.880e+02  9.600e+01  1.600e+02  1.000e+02  1.720e+02
 5.922e+00  1.800e+02  9.200e+01  1.520e+02  9.200e+01  1.440e+02
 5.966e+00  1.800e+02  8.800e+01  1.480e+02  9.200e+01  1.480e+02
 6.011e+00  1.720e+02  8.800e+01  1.400e+02  8.000e+01  1.280e+02
 6.056e+00  1.720e+02  8.000e+01  1.360e+02  8.000e+01  1.400e+02
 6.100e+00  1.640e+02  8.000e+01  1.360e+02  7.600e+01  1.200e+02
 6.145e+00  1.600e+02  7.600e+01  1.240e+02  6.800e+01  1.240e+02
 6.190e+00  1.520e+02  6.800e+01  1.240e+02  6.400e+01  1.160e+02
 6.235e+00  1.480e+02  6.400e+01  1.200e+02  5.700e+01  1.200e+02
 6.281e+00  1.440e+02  6.400e+01  1.120e+02  5.700e+01  1.280e+02
 6.326e+00  1.400e+02  5.800e+01  1.080e+02  4.900e+01  1.080e+02
 6.372e+00  1.400e+02  5.600e+01  1.000e+02  4.400e+01  9.600e+01
 6.417e+00  1.240e+02  5.400e+01  9.200e+01  3.500e+01  1.200e+02
 6.463e+00  1.280e+02  5.000e+01  8.800e+01  3.800e+01  9.600e+01
 6.508e+00  1.120e+02  4.500e+01  8.000e+01  2.300e+01  1.000e+02
 6.554e+00  1.120e+02  3.800e+01  7.200e+01  1.500e+01  9.200e+01
 6.600e+00  1.000e+02  3.500e+01  7.200e+01  9.000e+00  5.200e+01
 6.646e+00  9.600e+01  2.700e+01  6.200e+01  3.000e+00  4.000e+01
 6.692e+00  8.800e+01  2.200e+01  4.700e+01 -6.000e+00  3.800e+01
 6.739e+00  8.400e+01  2.200e+01  4.900e+01 -1.000e+01  3.200e+01
 6.785e+00  7.200e+01  1.500e+01  3.400e+01 -2.500e+01  2.400e+01
 6.831e+00  7.600e+01  8.000e+00  3.600e+01 -1.800e+01  2.700e+01
 6.878e+00  5.900e+01  2.000e+00  2.200e+01 -3.300e+01  1.000e+01
 6.924e+00  5.100e+01 -2.000e+00  1.700e+01 -4.100e+01  2.600e+01
 6.971e+00  4.200e+01 -5.000e+00  7.000e+00 -6.100e+01  1.900e+01
 7.017e+00  3.900e+01 -1.000e+01 -2.000e+00 -6.400e+01  3.200e+01
 7.064e+00  2.700e+01 -1.600e+01 -9.000e+00 -7.600e+01  2.000e+01
 7.111e+00  2.700e+01 -2.700e+01 -2.600e+01 -8.000e+01  1.100e+01
 7.158e+00  1.100e+01 -3.200e+01 -3.200e+01 -1.000e+02  1.700e+01
 7.206e+00  5.000e+00 -3.500e+01 -3.800e+01 -9.200e+01  7.000e+00
 7.254e+00 -1.000e+01 -4.100e+01 -4.600e+01 -1.120e+02  1.300e+01
 7.301e+00 -6.000e+00 -4.700e+01 -5.300e+01 -1.240e+02 -1.000e+00
 7.348e+00 -1.800e+01 -5.000e+01 -6.800e+01 -1.280e+02 -1.700e+01
 7.396e+00 -3.300e+01 -6.000e+01 -7.600e+01 -1.320e+02 -4.300e+01
 7.443e+00 -3.800e+01 -6.800e+01 -8.000e+01 -1.440e+02 -3.500e+01
 7.491e+00 -5.200e+01 -7.200e+01 -9.200e+01 -1.520e+02 -4.900e+01
 7.539e+00 -5.400e+01 -7.600e+01 -1.080e+02 -1.560e+02 -6.200e+01
 7.587e+00 -6.300e+01 -8.400e+01 -1.200e+02 -1.720e+02 -6.800e+01
 7.635e+00 -7.600e+01 -9.200e+01 -1.280e+02 -1.800e+02 -8.400e+01
 7.684e+00 -8.400e+01 -9.600e+01 -1.360e+02 -1.880e+02 -9.200e+01
 7.732e+00 -9.200e+01 -1.000e+02 -1.480e+02 -2.000e+02 -6.800e+01
 7.781e+00 -1.080e+02 -1.080e+02 -1.560e+02 -2.040e+02 -7.600e+01
 7.829e+00 -1.160e+02 -1.160e+02 -1.600e+02 -2.200e+02 -1.000e+02
 7.877e+00 -1.200e+02 -1.240e+02 -1.760e+02 -2.280e+02 -1.160e+02
 7.926e+00 -1.280e+02 -1.240e+02 -1.840e+02 -2.440e+02 -9.200e+01
 7.975e+00 -1.400e+02 -1.320e+02 -1.960e+02 -2.440e+02 -1.320e+02
 8.024e+00 -1.480e+02 -1.400e+02 -2.040e+02 -2.560e+02 -1.040e+02
 8.072e+00 -1.600e+02 -1.440e+02 -2.160e+02 -2.720e+02 -1.080e+02
 8.122e+00 -1.680e+02 -1.520e+02 -2.240e+02 -2.720e+02 -8.000e+01
 8.172e+00 -1.680e+02 -1.520e+02 -2.200e+02 -2.720e+02 -8.400e+01
 8.221e+00 -1.760e+02 -1.560e+02 -2.360e+02 -2.880e+02 -1.000e+02
 8.270e+00 -1.880e+02 -1.600e+02 -2.440e+02 -2.880e+02 -8.800e+01
 8.320e+00 -1.960e+02 -1.680e+02 -2.440e+02 -3.040e+02 -8.800e+01
 8.369e+00 -1.960e+02 -1.720e+02 -2.560e+02 -3.040e+02 -7.600e+01
 8.419e+00 -1.960e+02 -1.760e+02 -2.720e+02 -2.880e+02 -9.600e+01
 8.469e+00 -2.080e+02 -1.760e+02 -2.720e+02 -3.040e+02 -1.080e+02
 8.519e+00 -2.120e+02 -1.840e+02 -2.720e+02 -3.200e+02 -1.000e+02
 8.569e+00 -2.160e+02 -1.880e+02 -2.880e+02 -3.200e+02 -7.600e+01
