 3.981e-01  7.670e-04  5.797e-04  2.635e-04  4.248e-04 -1.451e-04
 4.058e-01  4.192e-04  2.710e-04  1.294e-04  2.024e-04 -2.044e-04
 4.136e-01  8.177e-05  1.700e-05  3.348e-05  4.701e-05  1.565e-04
 4.214e-01  6.131e-05  4.530e-06  2.890e-05  4.046e-05  1.633e-04
 4.292e-01  9.192e-05  2.603e-05  1.976e-05  2.738e-05  6.962e-05
 4.370e-01  1.021e-04  2.148e-05 -7.597e-06 -7.764e-06  5.820e-06
 4.449e-01  5.102e-05  7.906e-06 -7.971e-06 -8.171e-06  4.380e-06
 4.527e-01  3.060e-05  3.385e-06 -7.965e-06 -8.578e-06  3.969e-06
 4.606e-01  4.078e-05  5.635e-06 -9.096e-06 -9.394e-06  4.176e-06
 4.685e-01  3.056e-05  1.126e-06 -8.709e-06 -9.393e-06  3.659e-06
 4.780e-01  2.036e-05  1.124e-06 -9.078e-06 -9.800e-06  3.245e-06
 4.886e-01  2.034e-05 -1.122e-06 -1.020e-05 -9.390e-06  3.139e-06
 4.992e-01 -1.016e-05 -8.958e-06 -1.019e-05 -9.797e-06  1.798e-06
 5.098e-01 -1.777e-05 -8.940e-06 -9.419e-06 -9.797e-06  1.384e-06
 5.204e-01 -1.522e-05 -1.004e-05 -9.029e-06 -9.796e-06  1.483e-06
 5.311e-01  1.014e-05 -4.452e-06 -8.639e-06 -9.388e-06  2.602e-06
 5.417e-01 -1.013e-05 -8.884e-06 -9.376e-06 -9.797e-06  1.678e-06
 5.525e-01  0.000e+00 -7.756e-06 -8.987e-06 -9.390e-06  1.875e-06
 5.632e-01  3.034e-05 -3.317e-06 -8.225e-06 -8.575e-06  2.777e-06
 5.740e-01  2.021e-05 -3.309e-06 -8.211e-06 -8.169e-06  1.961e-06
 5.865e-01  2.019e-05 -2.201e-06 -8.196e-06 -8.990e-06  1.752e-06
 6.001e-01  1.009e-05  0.000e+00 -7.807e-06 -8.587e-06  1.145e-06
 6.137e-01  0.000e+00  3.283e-06 -7.791e-06 -8.185e-06  6.431e-07
 6.273e-01  0.000e+00  5.457e-06 -7.035e-06 -8.194e-06  4.425e-07
 6.410e-01  2.015e-05  9.797e-06 -7.021e-06 -7.793e-06  6.351e-07
 6.547e-01  2.014e-05  1.086e-05 -6.270e-06 -8.626e-06  5.340e-07
 6.685e-01  3.021e-05  1.625e-05 -6.259e-06 -7.406e-06  4.340e-07
 6.824e-01  4.028e-05  1.621e-05 -5.880e-06 -7.008e-06  5.270e-07
 6.963e-01  4.030e-05  1.618e-05 -5.503e-06 -6.610e-06  4.283e-07
 7.102e-01  5.039e-05  1.615e-05 -5.860e-06 -7.454e-06  4.256e-07
 7.260e-01  7.061e-05  2.042e-05 -5.119e-06 -6.231e-06  7.042e-07
 7.429e-01  1.010e-04  2.467e-05 -5.111e-06 -7.087e-06  8.853e-07
 7.598e-01  1.011e-04  2.463e-05 -4.738e-06 -7.115e-06  1.249e-06
 7.769e-01  1.114e-04  2.460e-05 -3.640e-06 -6.726e-06  1.424e-06
 7.940e-01  1.726e-04  3.314e-05 -4.000e-06 -6.759e-06  1.415e-06
 8.111e-01  1.526e-04  2.457e-05 -4.359e-06 -6.794e-06  1.679e-06
 8.284e-01  1.530e-04  2.457e-05 -4.355e-06 -6.832e-06  1.760e-06
 8.457e-01  1.535e-04  2.457e-05 -3.990e-06 -7.732e-06  2.020e-06
 8.632e-01  1.745e-04  2.886e-05 -3.988e-06 -7.781e-06  2.011e-06
 8.807e-01  1.854e-04  2.889e-05 -3.625e-06 -8.269e-06  2.360e-06
 9.003e-01  1.862e-04  2.893e-05 -3.624e-06 -8.334e-06  2.351e-06
 9.209e-01  1.767e-04  2.469e-05 -3.987e-06 -7.964e-06  2.343e-06
 9.417e-01  1.880e-04  2.044e-05 -3.263e-06 -8.929e-06  2.250e-06
 9.625e-01  1.994e-04  2.481e-05 -3.628e-06 -9.915e-06  2.598e-06
 9.835e-01  2.426e-04  2.922e-05 -3.267e-06 -1.092e-05  3.124e-06
 1.005e+00  2.227e-04  2.933e-05 -3.996e-06 -1.149e-05  2.860e-06
 1.026e+00  3.946e-04  5.997e-05 -1.818e-06 -1.161e-05  4.621e-06
 1.047e+00  4.611e-04  6.898e-05 -1.456e-06 -1.267e-05  5.331e-06
