 3.981e-01  7.849e-04  5.888e-04  2.730e-04  4.346e-04 -1.465e-04
 4.058e-01  4.371e-04  2.801e-04  1.389e-04  2.122e-04 -2.058e-04
 4.136e-01  9.966e-05  2.606e-05  4.299e-05  5.682e-05  1.551e-04
 4.214e-01  7.919e-05  1.359e-05  3.841e-05  5.027e-05  1.619e-04
 4.292e-01  1.098e-04  3.508e-05  2.927e-05  3.719e-05  6.823e-05
 4.370e-01  1.200e-04  3.052e-05  1.899e-06  2.043e-06  4.429e-06
 4.449e-01  6.888e-05  1.694e-05  1.518e-06  1.634e-06  2.989e-06
 4.527e-01  4.845e-05  1.241e-05  1.517e-06  1.225e-06  2.578e-06
 4.606e-01  5.861e-05  1.465e-05  3.790e-07  4.084e-07  2.784e-06
 4.685e-01  4.839e-05  1.013e-05  7.573e-07  4.084e-07  2.268e-06
 4.780e-01  3.818e-05  1.011e-05  3.783e-07  0.000e+00  1.854e-06
 4.886e-01  3.815e-05  7.853e-06 -7.556e-07  4.083e-07  1.749e-06
 4.992e-01  7.623e-06  0.000e+00 -7.545e-07  0.000e+00  4.110e-07
 5.098e-01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.204e-01  2.537e-06 -1.115e-06  3.762e-07  0.000e+00  1.023e-07
 5.311e-01  2.788e-05  4.452e-06  7.512e-07  4.082e-07  1.224e-06
 5.417e-01  7.597e-06  0.000e+00  0.000e+00  0.000e+00  3.051e-07
 5.525e-01  1.771e-05  1.108e-06  3.744e-07  4.083e-07  5.068e-07
 5.632e-01  4.804e-05  5.528e-06  1.122e-06  1.225e-06  1.414e-06
 5.740e-01  3.789e-05  5.516e-06  1.120e-06  1.634e-06  6.035e-07
 5.865e-01  3.786e-05  6.602e-06  1.118e-06  8.173e-07  4.004e-07
 6.001e-01  2.775e-05  8.778e-06  1.487e-06  1.227e-06 -1.991e-07
 6.137e-01  1.764e-05  1.204e-05  1.484e-06  1.637e-06 -6.926e-07
 6.273e-01  1.764e-05  1.419e-05  2.222e-06  1.639e-06 -8.850e-07
 6.410e-01  3.777e-05  1.851e-05  2.217e-06  2.051e-06 -6.840e-07
 6.547e-01  3.777e-05  1.955e-05  2.951e-06  1.232e-06 -7.767e-07
 6.685e-01  4.783e-05  2.492e-05  2.945e-06  2.469e-06 -8.680e-07
 6.824e-01  5.791e-05  2.486e-05  3.307e-06  2.886e-06 -7.665e-07
 6.963e-01  5.793e-05  2.481e-05  3.669e-06  3.305e-06 -8.567e-07
 7.102e-01  6.803e-05  2.476e-05  3.296e-06  2.485e-06 -8.511e-07
 7.260e-01  8.826e-05  2.901e-05  4.022e-06  3.738e-06 -5.633e-07
 7.429e-01  1.187e-04  3.325e-05  4.015e-06  2.918e-06 -3.728e-07
 7.598e-01  1.188e-04  3.320e-05  4.374e-06  2.930e-06  0.000e+00
 7.769e-01  1.292e-04  3.316e-05  5.460e-06  3.363e-06  1.838e-07
 7.940e-01  1.903e-04  4.169e-05  5.090e-06  3.379e-06  1.826e-07
 8.111e-01  1.704e-04  3.312e-05  4.722e-06  3.397e-06  4.537e-07
 8.284e-01  1.709e-04  3.311e-05  4.718e-06  3.416e-06  5.415e-07
 8.457e-01  1.714e-04  3.312e-05  5.078e-06  2.577e-06  8.082e-07
 8.632e-01  1.925e-04  3.741e-05  5.076e-06  2.594e-06  8.045e-07
 8.807e-01  2.034e-04  3.745e-05  5.437e-06  2.176e-06  1.158e-06
 9.003e-01  2.043e-04  3.750e-05  5.437e-06  2.193e-06  1.153e-06
 9.209e-01  1.948e-04  3.328e-05  5.075e-06  2.655e-06  1.150e-06
 9.417e-01  2.062e-04  2.905e-05  5.802e-06  1.786e-06  1.059e-06
 9.625e-01  2.178e-04  3.345e-05  5.442e-06  9.013e-07  1.409e-06
 9.835e-01  2.611e-04  3.788e-05  5.808e-06  0.000e+00  1.936e-06
 1.005e+00  2.413e-04  3.801e-05  5.086e-06 -4.596e-07  1.672e-06
 1.026e+00  4.132e-04  6.869e-05  7.273e-06 -4.643e-07  3.433e-06
 1.047e+00  4.798e-04  7.774e-05  7.644e-06 -1.407e-06  4.141e-06
 1.069e+00  5.255e-04  8.249e-05  7.288e-06 -2.370e-06  4.853e-06
 1.090e+00  5.717e-04  7.846e-05  7.661e-06 -2.395e-06  5.570e-06
 1.114e+00  5.750e-04  7.001e-05  6.941e-06 -2.907e-06  5.231e-06
 1.139e+00  5.345e-04  7.489e-05  7.316e-06 -4.413e-06  5.247e-06
 1.164e+00  7.176e-04  1.023e-04  8.425e-06 -4.465e-06  6.693e-06
 1.190e+00  9.058e-04  1.483e-04  8.070e-06 -6.399e-06  8.152e-06
 1.215e+00  9.960e-04  1.629e-04  1.065e-05 -5.583e-06  1.142e-05
 1.241e+00  1.041e-03  1.548e-04  1.214e-05 -6.672e-06  1.147e-05
 1.267e+00  9.062e-04  1.650e-04  9.205e-06 -7.522e-06  8.974e-06
 1.293e+00  4.461e-04  1.010e-04  5.160e-06 -7.601e-06  3.276e-06
 1.319e+00  2.104e-04  6.897e-05  4.797e-06 -8.472e-06  1.370e-06
 1.345e+00 -2.806e-05 -1.053e-05  7.407e-07 -8.688e-06 -1.376e-06
 1.374e+00 -2.525e-05 -1.171e-05  7.440e-07 -9.182e-06 -1.266e-06
 1.404e+00 -1.122e-05 -8.189e-06  3.738e-07 -9.412e-06 -7.395e-07
 1.434e+00 -2.244e-05 -1.166e-05  7.517e-07 -9.229e-06 -1.067e-06
 1.465e+00 -1.964e-05 -1.045e-05  0.000e+00 -8.064e-06 -9.081e-07
 1.496e+00 -1.403e-05 -5.779e-06  3.803e-07 -9.260e-06 -7.478e-07
 1.527e+00 -1.122e-05 -2.299e-06  1.531e-06 -9.058e-06 -4.690e-07
 1.558e+00 -2.525e-05 -4.574e-06  1.156e-06 -8.993e-06 -7.530e-07
 1.589e+00 -3.086e-05 -7.963e-06  1.551e-06 -9.644e-06 -9.681e-07
 1.621e+00 -1.403e-05 -7.922e-06  7.810e-07 -8.853e-06 -1.208e-06
 1.653e+00  2.890e-04  1.239e-05  3.540e-06 -8.486e-06  8.559e-07
 1.687e+00  8.417e-06 -4.483e-06  1.982e-06 -7.673e-06 -1.909e-07
 1.723e+00 -2.806e-06 -7.809e-06  1.998e-06 -7.890e-06 -4.791e-07
 1.759e+00 -5.611e-06 -6.665e-06  2.418e-06 -7.357e-06 -5.771e-07
