  3.19350     -38.38100     -43.51700      -6.51630   
  3.22990     -38.12300     -43.18600      -6.68530   
  3.26640     -37.85300     -42.84400      -6.85390   
  3.30310     -37.57200     -42.49000      -7.02190   
  3.34000     -37.28000     -42.12600      -7.18940   
  3.35940     -37.12200     -41.93100      -7.27710   
  3.37790     -36.96800     -41.74200      -7.36040   
  3.41500     -36.65400     -41.35800      -7.52640   
  3.45230     -36.32900     -40.96400      -7.69140   
  3.48970     -35.99500     -40.56100      -7.85540   
  3.52730     -35.65000     -40.14900      -8.01840   
  3.56500     -35.29600     -39.72900      -8.18010   
  3.60280     -34.93200     -39.30000      -8.34060   
  3.64080     -34.56000     -38.86400      -8.49970   
  3.67890     -34.17800     -38.42100      -8.65740   
  3.71710     -33.78900     -37.97100      -8.81350   
  3.77580     -33.17800     -37.27100      -9.04850   
  3.75650     -33.38000     -37.50200      -8.97190   
  3.79500     -32.97400     -37.03800      -9.12470   
  3.83370     -32.56000     -36.56900      -9.27550   
  3.87240     -32.13900     -36.09400      -9.42460   
  3.91130     -31.71000     -35.61300      -9.57160   
  3.95040     -31.27400     -35.12700      -9.71660   
  3.98950     -30.83200     -34.63600      -9.85950   
  4.02880     -30.38300     -34.14100     -10.00000   
  4.06830     -29.92800     -33.64200     -10.13900   
  4.10780     -29.46700     -33.13800     -10.27500   
  4.12860     -29.22200     -32.87200     -10.34500   
  4.14850     -28.98800     -32.61700     -10.41200   
  4.18830     -28.51500     -32.10700     -10.54300   
  4.22820     -28.03700     -31.59200     -10.67100   
  4.26830     -27.55400     -31.07500     -10.79700   
  4.30840     -27.06600     -30.55500     -10.92000   
  4.34870     -26.57300     -30.03200     -11.04100   
  4.38910     -26.07500     -29.50700     -11.15800   
  4.42960     -25.57400     -28.97900     -11.27300   
  4.47030     -25.06800     -28.45000     -11.38500   
  4.51100     -24.55800     -27.91800     -11.49300   
  4.53270     -24.28600     -27.63600     -11.55000   
  4.55290     -24.03100     -27.37200     -11.60200   
  4.59390     -23.51400     -26.83700     -11.70400   
  4.63500     -22.99300     -26.30100     -11.80300   
  4.67630     -22.46900     -25.76400     -11.90000   
  4.71760     -21.94300     -25.22600     -11.99200   
  4.75900     -21.41300     -24.68700     -12.08200   
  4.80060     -20.88000     -24.14700     -12.16800   
  4.84230     -20.34500     -23.60700     -12.25100   
  4.88410     -19.80700     -23.06600     -12.33000   
  4.92590     -19.26700     -22.52400     -12.40600   
  4.96920     -18.70900     -21.96600     -12.48000   
  4.96900     -18.71100     -21.96800     -12.48000   
  5.01110     -18.16700     -21.42700     -12.54900   
  5.05340     -17.62100     -20.88500     -12.61400   
  5.09570     -17.07300     -20.34200     -12.67500   
  5.13810     -16.52400     -19.80000     -12.73300   
  5.18070     -15.97300     -19.25900     -12.78700   
  5.22330     -15.42100     -18.71700     -12.83700   
  5.26610     -14.86700     -18.17500     -12.88400   
  5.30890     -14.31200     -17.63400     -12.92600   
  5.35190     -13.75600     -17.09400     -12.96500   
  5.37470     -13.46200     -16.80800     -12.98500   
  5.39610     -13.18500     -16.53900     -13.00100   
  5.43930     -12.62700     -16.00000     -13.03300   
  5.48250     -12.06900     -15.46000     -13.06000   
  5.52590     -11.50900     -14.92200     -13.08300   
  5.56940     -10.94900     -14.38300     -13.10300   
  5.61300     -10.38900     -13.84600     -13.11800   
  5.65670      -9.82770     -13.30900     -13.13000   
  5.70050      -9.26630     -12.77300     -13.13800   
  5.74440      -8.70450     -12.23700     -13.14100   
  5.78840      -8.14250     -11.70200     -13.14100   
  5.81160      -7.84530     -11.42000     -13.14000   
  5.83370      -7.56420     -11.15300     -13.13700   
  5.87780      -7.00330     -10.62000     -13.12900   
  5.92210      -6.44080     -10.08800     -13.11600   
  5.96650      -5.87830      -9.55530     -13.10000   
  6.01100      -5.31570      -9.02380     -13.08000   
  6.05560      -4.75320      -8.49290     -13.05500   
  6.10030      -4.19070      -7.96260     -13.02700   
  6.14510      -3.62840      -7.43310     -12.99500   
  6.19000      -3.06630      -6.90410     -12.95900   
  6.23500      -2.50430      -6.37570     -12.91800   
  6.25880      -2.20780      -6.09710     -12.89600   
  6.28120      -1.92810      -5.83440     -12.87300   
  6.32640      -1.36670      -5.30720     -12.82500   
  6.37170      -0.80550      -4.78060     -12.77200   
  6.41710      -0.24463      -4.25450     -12.71600   
  6.46260       0.31591      -3.72890     -12.65600   
  6.50820       0.87610      -3.20380     -12.59200   
  6.55390       1.43590      -2.67910     -12.52400   
  6.59970       1.99540      -2.15480     -12.45200   
  6.64560       2.55440      -1.63100     -12.37600   
  6.69160       3.11300      -1.10740     -12.29600   
  6.71580       3.40730      -0.83162     -12.25300   
  6.73880       3.68560      -0.57074     -12.21100   
  6.78500       4.24340      -0.04783     -12.12300   
  6.83130       4.80070       0.47482     -12.03200   
  6.87770       5.35760       0.99725     -11.93600   
