 3.981e-01  8.105e-04  5.990e-04  2.722e-04  4.412e-04 -1.450e-04
 4.058e-01  4.627e-04  2.903e-04  1.382e-04  2.188e-04 -2.043e-04
 4.136e-01  1.252e-04  3.626e-05  4.223e-05  6.346e-05  1.566e-04
 4.214e-01  1.047e-04  2.378e-05  3.765e-05  5.691e-05  1.634e-04
 4.292e-01  1.353e-04  4.526e-05  2.850e-05  4.383e-05  6.977e-05
 4.370e-01  1.455e-04  4.070e-05  1.139e-06  8.683e-06  5.974e-06
 4.449e-01  9.439e-05  2.711e-05  7.591e-07  8.273e-06  4.535e-06
 4.527e-01  7.394e-05  2.256e-05  7.586e-07  7.864e-06  4.124e-06
 4.606e-01  8.410e-05  2.479e-05 -3.790e-07  7.046e-06  4.330e-06
 4.685e-01  7.386e-05  2.026e-05  0.000e+00  7.045e-06  3.814e-06
 4.780e-01  6.363e-05  2.023e-05 -3.783e-07  6.635e-06  3.400e-06
 4.886e-01  6.358e-05  1.795e-05 -1.511e-06  7.043e-06  3.293e-06
 4.992e-01  3.303e-05  1.008e-05 -1.509e-06  6.634e-06  1.952e-06
 5.098e-01  2.539e-05  1.006e-05 -7.535e-07  6.633e-06  1.538e-06
 5.204e-01  2.790e-05  8.922e-06 -3.762e-07  6.633e-06  1.637e-06
 5.311e-01  5.322e-05  1.447e-05  0.000e+00  7.041e-06  2.755e-06
 5.417e-01  3.292e-05  9.995e-06 -7.501e-07  6.633e-06  1.831e-06
 5.525e-01  4.301e-05  1.108e-05 -3.744e-07  7.042e-06  2.027e-06
 5.632e-01  7.332e-05  1.548e-05  3.738e-07  7.861e-06  2.929e-06
 5.740e-01  6.316e-05  1.544e-05  3.732e-07  8.271e-06  2.112e-06
 5.865e-01  6.311e-05  1.650e-05  3.725e-07  7.458e-06  1.902e-06
 6.001e-01  5.297e-05  1.865e-05  7.435e-07  7.872e-06  1.294e-06
 6.137e-01  4.285e-05  2.189e-05  7.420e-07  8.288e-06  7.915e-07
 6.273e-01  4.283e-05  2.401e-05  1.481e-06  8.296e-06  5.900e-07
 6.410e-01  6.296e-05  2.830e-05  1.478e-06  8.716e-06  7.817e-07
 6.547e-01  6.294e-05  2.932e-05  2.213e-06  7.907e-06  6.796e-07
 6.685e-01  7.301e-05  3.467e-05  2.209e-06  9.155e-06  5.787e-07
 6.824e-01  8.309e-05  3.459e-05  2.572e-06  9.585e-06  6.707e-07
 6.963e-01  8.311e-05  3.452e-05  2.935e-06  1.002e-05  5.711e-07
 7.102e-01  9.323e-05  3.445e-05  2.564e-06  9.214e-06  5.674e-07
 7.260e-01  1.135e-04  3.868e-05  3.291e-06  1.049e-05  8.450e-07
 7.429e-01  1.439e-04  4.290e-05  3.285e-06  9.693e-06  1.025e-06
 7.598e-01  1.441e-04  4.284e-05  3.645e-06  9.731e-06  1.388e-06
 7.769e-01  1.545e-04  4.279e-05  4.732e-06  1.019e-05  1.562e-06
 7.940e-01  2.157e-04  5.131e-05  4.363e-06  1.024e-05  1.552e-06
 8.111e-01  1.959e-04  4.273e-05  3.996e-06  1.030e-05  1.815e-06
 8.284e-01  1.964e-04  4.273e-05  3.992e-06  1.035e-05  1.895e-06
 8.457e-01  1.970e-04  4.273e-05  4.353e-06  9.558e-06  2.155e-06
 8.632e-01  2.181e-04  4.703e-05  4.351e-06  9.619e-06  2.145e-06
 8.807e-01  2.292e-04  4.707e-05  4.712e-06  9.248e-06  2.493e-06
 9.003e-01  2.301e-04  4.714e-05  4.712e-06  9.321e-06  2.484e-06
 9.209e-01  2.208e-04  4.294e-05  4.350e-06  9.844e-06  2.476e-06
 9.417e-01  2.323e-04  3.873e-05  5.076e-06  9.041e-06  2.382e-06
 9.625e-01  2.440e-04  4.316e-05  4.716e-06  8.225e-06  2.731e-06
 9.835e-01  2.875e-04  4.762e-05  5.082e-06  7.395e-06  3.256e-06
 1.005e+00  2.678e-04  4.779e-05  4.360e-06  7.009e-06  2.991e-06
 1.026e+00  4.399e-04  7.851e-05  6.545e-06  7.080e-06  4.753e-06
 1.047e+00  5.066e-04  8.760e-05  6.916e-06  6.215e-06  5.463e-06
 1.069e+00  5.525e-04  9.239e-05  6.559e-06  5.332e-06  6.177e-06
 1.090e+00  5.988e-04  8.841e-05  6.932e-06  5.388e-06  6.897e-06
 1.114e+00  6.023e-04  8.001e-05  6.210e-06  4.966e-06  6.560e-06
 1.139e+00  5.619e-04  8.495e-05  6.585e-06  3.555e-06  6.581e-06
 1.164e+00  7.414e-04  1.125e-04  7.693e-06  3.597e-06  8.032e-06
 1.190e+00  9.227e-04  1.584e-04  7.336e-06  1.756e-06  9.495e-06
 1.215e+00  1.016e-03  1.731e-04  9.917e-06  2.665e-06  1.277e-05
 1.241e+00  1.066e-03  1.651e-04  1.140e-05  1.668e-06  1.282e-05
 1.267e+00  9.355e-04  1.754e-04  8.468e-06  9.078e-07  1.033e-05
 1.293e+00  4.766e-04  1.115e-04  4.423e-06  9.173e-07  4.641e-06
 1.319e+00  2.406e-04  7.949e-05  4.059e-06  1.324e-07  2.741e-06
 1.345e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.374e+00  2.849e-06 -1.185e-06  0.000e+00 -4.051e-07  1.151e-07
 1.404e+00  1.714e-05  2.386e-06 -3.700e-07 -5.456e-07  6.471e-07
 1.434e+00  5.729e-06 -1.201e-06  0.000e+00 -2.755e-07  3.248e-07
 1.465e+00  8.613e-06  0.000e+00 -7.413e-07  9.733e-07  4.890e-07
 1.496e+00  1.439e-05  4.870e-06 -3.709e-07 -1.403e-07  6.543e-07
 1.527e+00  1.730e-05  8.578e-06  7.424e-07  1.415e-07  9.380e-07
 1.558e+00  2.888e-06  6.167e-06  3.715e-07  2.855e-07  6.589e-07
 1.589e+00 -2.893e-06  2.482e-06  7.435e-07 -2.879e-07  4.486e-07
 1.621e+00  1.449e-05  2.497e-06  0.000e+00  5.805e-07  2.132e-07
 1.653e+00  3.281e-04  2.512e-05  2.607e-06  1.024e-06  2.282e-06
 1.687e+00  3.783e-05  6.320e-06  1.118e-06  1.918e-06  1.241e-06
 1.723e+00  2.624e-05  2.544e-06  1.119e-06  1.786e-06  9.581e-07
 1.759e+00  2.338e-05  3.840e-06  1.494e-06  2.402e-06  8.656e-07
 1.796e+00  2.930e-05  3.863e-06  1.496e-06  3.029e-06  7.723e-07
 1.833e+00  3.524e-05  3.885e-06  2.247e-06  4.429e-06  8.721e-07
 1.870e+00  3.239e-05  5.210e-06  2.625e-06  5.082e-06  1.070e-06
 1.907e+00  3.543e-05  5.238e-06  3.379e-06  5.745e-06  9.760e-07
 1.944e+00  3.849e-05  6.582e-06  3.760e-06  7.043e-06  9.793e-07
 1.982e+00  3.860e-05  7.938e-06  3.765e-06  9.622e-06  8.843e-07
 2.020e+00  3.573e-05  7.976e-06  4.148e-06  9.059e-06  7.884e-07
 2.062e+00  3.285e-05  8.015e-06  4.909e-06  1.041e-05  5.437e-07
 2.104e+00  2.695e-05  6.710e-06  4.917e-06  1.113e-05  3.470e-07
 2.147e+00  3.904e-05  8.086e-06  5.681e-06  1.251e-05  3.975e-07
 2.190e+00  3.915e-05  1.082e-05  5.688e-06  1.325e-05  5.478e-07
 2.234e+00  3.924e-05  9.504e-06  4.556e-06  1.333e-05  5.737e-07
 2.278e+00  3.933e-05  1.090e-05  4.941e-06  1.472e-05  3.498e-07
 2.322e+00  3.940e-05  1.092e-05  5.707e-06  1.545e-05  2.501e-07
 2.367e+00  3.947e-05  1.095e-05  6.092e-06  1.551e-05  3.505e-07
 2.411e+00  3.952e-05  1.234e-05  6.477e-06  1.757e-05  3.508e-07
 2.457e+00  5.173e-05  1.373e-05  6.862e-06  1.895e-05  4.010e-07
 2.505e+00  5.177e-05  1.512e-05  6.864e-06  1.898e-05  5.264e-07
 2.555e+00  5.179e-05  1.650e-05  8.391e-06  2.035e-05  8.020e-07
 2.606e+00  6.398e-05  1.788e-05  8.010e-06  2.237e-05  9.017e-07
 2.656e+00  6.396e-05  1.787e-05  9.152e-06  2.235e-05  8.009e-07
 2.707e+00  6.391e-05  1.922e-05  8.387e-06  2.298e-05  1.100e-06
 2.759e+00  7.600e-05  2.194e-05  8.382e-06  2.359e-05  1.198e-06
 2.811e+00  7.590e-05  2.190e-05  9.138e-06  2.418e-05  1.196e-06
 2.863e+00  7.577e-05  2.321e-05  9.131e-06  2.475e-05  1.194e-06
 2.915e+00  7.563e-05  2.451e-05  9.122e-06  2.662e-05  1.191e-06
 2.968e+00  7.546e-05  2.444e-05  9.112e-06  2.583e-05  1.089e-06
 3.014e+00  8.736e-05  2.572e-05  9.482e-06  2.570e-05  1.186e-06
 3.049e+00  8.721e-05  2.431e-05  9.474e-06  2.560e-05  1.184e-06
 3.085e+00  8.706e-05  2.694e-05  9.466e-06  2.614e-05  1.083e-06
 3.121e+00  8.691e-05  2.552e-05  1.021e-05  2.537e-05  9.826e-07
 3.157e+00  9.871e-05  2.679e-05  8.693e-06  2.654e-05  9.806e-07
 3.193e+00  8.658e-05  2.671e-05  9.440e-06  2.578e-05  9.785e-07
 3.230e+00  7.450e-05  2.663e-05  9.054e-06  2.629e-05  9.764e-07
 3.266e+00  8.626e-05  2.654e-05  9.422e-06  2.616e-05  1.072e-06
 3.303e+00  9.797e-05  2.910e-05  9.037e-06  2.602e-05  1.264e-06
 3.340e+00  8.594e-05  2.901e-05  9.028e-06  2.463e-05  1.261e-06
 3.378e+00  8.577e-05  2.759e-05  9.395e-06  2.512e-05  1.258e-06
 3.415e+00  8.562e-05  2.880e-05  9.387e-06  2.499e-05  1.255e-06
 3.452e+00  8.547e-05  2.740e-05  9.003e-06  2.547e-05  1.253e-06
 3.490e+00  8.532e-05  2.730e-05  8.620e-06  2.472e-05  1.154e-06
 3.527e+00  8.517e-05  2.461e-05  8.613e-06  2.398e-05  7.676e-07
 3.565e+00  4.985e-05  2.194e-05  8.232e-06  2.385e-05  2.393e-07
 3.603e+00  4.977e-05  2.185e-05  8.599e-06  2.432e-05  1.433e-07
 3.641e+00  4.970e-05  2.177e-05  8.219e-06  2.359e-05  3.575e-07
 3.679e+00  6.130e-05  2.424e-05  8.960e-06  2.466e-05  5.708e-07
 3.717e+00  6.121e-05  2.287e-05  9.327e-06  2.334e-05  5.697e-07
 3.757e+00  6.113e-05  2.278e-05  7.829e-06  2.380e-05  4.027e-07
 3.795e+00  6.105e-05  2.269e-05  8.942e-06  2.367e-05  3.546e-07
 3.834e+00  6.097e-05  2.386e-05  9.309e-06  2.471e-05  3.303e-07
 3.872e+00  6.090e-05  2.251e-05  9.304e-06  2.458e-05  3.767e-07
 3.911e+00  6.083e-05  2.242e-05  9.670e-06  2.445e-05  2.350e-07
 3.950e+00  6.075e-05  2.109e-05  9.294e-06  2.374e-05  1.173e-07
 3.990e+00  6.068e-05  2.100e-05  9.289e-06  2.475e-05  1.170e-07
 4.029e+00  6.061e-05  1.968e-05  9.284e-06  2.348e-05  1.869e-07
 4.068e+00  6.053e-05  1.960e-05  9.651e-06  2.391e-05  9.325e-08
 4.108e+00  6.046e-05  1.830e-05  8.904e-06  2.377e-05  9.307e-08
 4.148e+00  4.887e-05  1.701e-05  8.900e-06  2.308e-05  0.000e+00
 4.188e+00  4.881e-05  1.572e-05  8.895e-06  2.294e-05 -4.634e-08
 4.228e+00  4.873e-05  1.445e-05  8.891e-06  2.225e-05 -6.937e-08
 4.268e+00  4.866e-05  1.319e-05  8.516e-06  2.212e-05 -6.923e-08
 4.308e+00  3.715e-05  1.432e-05  8.511e-06  2.143e-05 -9.211e-08
 4.349e+00  4.849e-05  1.426e-05  8.506e-06  2.130e-05 -1.149e-07
 4.389e+00  4.840e-05  1.301e-05  8.501e-06  2.062e-05 -1.605e-07
